	logFC	logCPM	PValue	FDR
ENSG00000064205	-2.09675068936334	5.42270846829923	5.50966456288643e-14	5.61560889923011e-13
ENSG00000124249	0.130629295150704	1.0989991480708	0.616344101634327	0.67208037006633
ENSG00000101098	-0.938018845997989	1.49895509048508	0.0146444987385106	0.0240708014365849
ENSG00000166913	-0.232176760021391	7.98966954545786	0.00367217876642523	0.00677787571101768
ENSG00000101104	1.75497905066495	5.71719582703984	3.43791340352473e-25	2.2433796588414e-23
ENSG00000025772	0.471205280570173	4.73361063700653	1.06615546561122e-05	3.05404208593524e-05
ENSG00000101109	-0.299695069613917	6.23662831299804	0.00296441910752511	0.00556354778130344
ENSG00000124134	-0.0795611342912595	0.538025569044228	0.834682783775015	0.865665588190825
ENSG00000124102	3.0578379706076	1.72032202227153	7.01061007601029e-10	3.82602949788022e-09
ENSG00000124107	-1.22844659745083	8.0458839272863	7.20220315809046e-08	2.88217249487807e-07
ENSG00000124145	-0.247718227163885	8.51741607166307	0.113536223247899	0.153230042917504
ENSG00000275894	-0.375459842963929	0.592743194006505	0.116102529080821	0.156388876673234
ENSG00000204070	-0.138901492279993	5.21832084063835	0.141439306369166	0.186576546434446
ENSG00000124251	-0.134255961638192	0.520704051192564	0.268579408820799	0.327515584788214
ENSG00000244274	-0.503516857816797	1.63817681081249	1.4118507891264e-05	3.96625234271575e-05
ENSG00000124155	0.407121265349119	6.84130039444088	0.00181726786450814	0.00355542404851033
ENSG00000269549	0.485375732499876	-0.513536757252447	0.0204770619810734	0.0327388538112044
ENSG00000101443	2.19298114641179	7.22158605631695	1.77757121436231e-19	4.37693883046266e-18
ENSG00000243543	-0.910132080916698	-0.807365063733354	0.183597420518998	0.234931984942157
ENSG00000101448	-0.626881383469825	-0.24568240276757	0.254575736870365	0.312392155518219
ENSG00000235508	0.569544299503543	-0.528511407911461	0.00210435411590726	0.00406679844487358
ENSG00000182931	2.79176962050011	0.0383743001703416	3.53981086269586e-17	5.98579633170852e-16
ENSG00000168634	2.2805521465252	-1.12873477116733	4.32948916428437e-11	2.80383971055154e-10
ENSG00000124116	2.9645060981159	1.12732917997364	5.7804657100235e-23	2.63917671928778e-21
ENSG00000101457	1.14525148888886	4.91878558704058	1.18268909862339e-11	8.35115687249396e-11
ENSG00000175063	3.19780292057074	2.97324312027578	5.94249257506977e-32	1.34133408247839e-29
ENSG00000101470	1.24911743430891	0.997460612742948	0.000314754371007908	0.000708867775692585
ENSG00000124104	-0.241654132001965	4.78815741522837	0.112914791577483	0.152442556989251
ENSG00000101473	0.240387029870821	4.16558163240959	0.0224189478028638	0.0355802055942274
ENSG00000132801	0.295829206500298	2.32373613008484	0.013082947986119	0.0216940439201936
ENSG00000168612	0.477639898849982	3.27075224361662	1.04092996770324e-06	3.52219001535968e-06
ENSG00000149634	0.441521754171536	0.213705813823872	0.012721528596941	0.0211716335004513
ENSG00000064601	0.470163192199957	7.30637466242592	0.000985836977487821	0.00202893955954849
ENSG00000100979	-0.136970903908759	6.99841447271527	0.534822348751877	0.595468944414812
ENSG00000100982	-0.44970853143791	5.63570388244075	5.69019783785508e-09	2.7074937083058e-08
ENSG00000198026	0.102241391492986	5.49591339704972	0.19786361640671	0.250812859035487
ENSG00000100985	1.85248308415797	4.79001498551994	4.30195962195438e-06	1.31002071919723e-05
ENSG00000124140	0.161551544052455	0.134909580441797	0.482549614150802	0.545307937147745
ENSG00000124160	-0.0426653712223328	5.48251607429346	0.57319239426773	0.631872453198193
ENSG00000101017	-0.623319874232789	5.22714849416464	5.92247095109352e-06	1.76366022734239e-05
ENSG00000080189	0.201302977086125	5.8230826202383	0.00427154644656608	0.00778473161254341
ENSG00000062598	0.0334669450159009	5.78464056780834	0.651489946474698	0.704514041828078
ENSG00000215452	0.724051880918214	-0.906982518291985	0.0500848047898052	0.0736515367412632
ENSG00000198185	0.593416425067835	3.62425816682593	0.00453521539885681	0.00822645075825142
ENSG00000158296	0.879822161561264	2.39757193066315	1.15784144030118e-06	3.88766115564271e-06
ENSG00000172315	-0.125786446754373	4.11472249806532	0.112161264118839	0.151557653520102
ENSG00000197496	0.0831180127597167	4.49929370801641	0.541025620712047	0.601334623807864
ENSG00000064655	1.67383473807596	3.47266705581504	2.19242789988617e-07	8.20791727186231e-07
ENSG00000101040	0.39153577477142	6.04821392881483	4.2577848610194e-05	0.000110781815921537
ENSG00000231119	0.0937645342348844	-0.356091025519969	0.675984213645061	0.726816895092894
ENSG00000124151	0.164795993241887	6.52773223346808	0.0874507778285633	0.121485282884863
ENSG00000196562	0.203758789689184	6.16990780504942	0.432130034337305	0.495748972634465
ENSG00000235621	1.66955214477907	-0.206993642410061	1.61930711279791e-06	5.30759676766147e-06
ENSG00000124126	-0.983900417450774	6.66300997507571	1.40363127676374e-09	7.32784530117119e-09
ENSG00000124198	0.430789509325511	6.33822337617667	0.000140200954155543	0.000335536927332702
ENSG00000124207	0.551960669817919	6.16188995382186	1.22083038284592e-06	4.08074235623822e-06
ENSG00000124214	0.190606969645597	6.9908830729998	0.0316041726562709	0.0486137997313802
ENSG00000124228	0.38798111709018	5.67038710060148	0.000208289647982842	0.00048384953033387
ENSG00000124201	-0.457641930643692	6.96716991765723	4.13396435265907e-05	0.000107825512698738
ENSG00000177410	0.75260048395055	4.85075574523347	5.4020288621478e-08	2.2088613436126e-07
ENSG00000222365	1.59253701302159	-0.388915029874588	2.81249595730077e-12	2.18485039776547e-11
ENSG00000158445	-2.52564929674611	2.08470814898954	4.54521727104839e-14	4.68250614144057e-13
ENSG00000124212	-1.68708839582511	6.31647537161199	1.8301585994196e-10	1.08646737895214e-09
ENSG00000158470	-0.145647741824671	6.70194211227395	0.312197500785297	0.373473208674795
ENSG00000197818	-0.0375987825350981	5.52676802392501	0.645009977101397	0.698824583647393
ENSG00000158480	-0.0406786876445569	4.09403102510015	0.702130509368437	0.750064962017333
ENSG00000124226	0.094383261445754	6.44738208539273	0.274840122370355	0.334297252095392
ENSG00000124216	-1.54298174664971	3.70507694809325	7.17452443278756e-08	2.87224036130469e-07
ENSG00000244687	0.503973355353656	2.7399071666116	2.93132080311222e-07	1.07606443489099e-06
ENSG00000240849	-0.0298425130213395	5.01602575252045	0.785999831622779	0.823963365943162
ENSG00000277449	-0.928005370101093	1.00670663481105	8.86779370011239e-10	4.76196491958187e-09
ENSG00000172216	-0.928455551083084	6.59501387761006	5.15756293974294e-06	1.54942847160903e-05
ENSG00000224397	-1.02434887651916	4.86898422854323	0.000753237051230733	0.00158249101884273
ENSG00000203999	2.28393453301756	0.698098339663628	5.66060491017735e-22	2.20807557360297e-20
ENSG00000196396	-0.52656073020642	6.89487751847312	3.01373794362861e-05	8.03916897484467e-05
ENSG00000232043	1.23433108287701	1.31865043167754	6.37209215340757e-07	2.2250818576361e-06
ENSG00000042062	-0.290466104152342	2.98250978753605	0.2122997041519	0.266839063799507
ENSG00000124171	-0.826665507970435	4.71377153574441	4.63951051890622e-07	1.65576704235756e-06
ENSG00000124243	0.985245353302822	3.37723339438052	4.08770004270255e-10	2.31513408959265e-09
ENSG00000101126	0.383693216525327	6.91650643059213	5.37578857898344e-09	2.56945554992145e-08
ENSG00000259456	0.524368767849772	1.07810126638426	1.12528262101169e-06	3.78783555186057e-06
ENSG00000000419	0.0916660447441176	4.73373966527273	0.323240869796938	0.384964775512846
ENSG00000124217	0.0394285557935925	3.02486417185111	0.697779302030605	0.74649528163238
ENSG00000026559	1.27126366071083	-0.892718910787964	0.000142236625874886	0.000340165663952451
ENSG00000101096	-0.901290433066266	5.35601618262625	2.15901352069766e-06	6.91745177309334e-06
ENSG00000054793	0.378344858375991	6.60356725069817	0.00757379764426795	0.0131857198089695
ENSG00000101115	3.79647501362116	2.8837972108831	2.45962305775489e-30	4.11761396726983e-28
ENSG00000020256	0.277537304735937	3.76538128583478	0.0023080804100831	0.00441969567802492
ENSG00000182463	0.0605633234463403	3.84143908718099	0.784469976471762	0.822619156284562
ENSG00000197670	2.93201132206295	1.788312525119	1.17362107431316e-26	9.66265318109715e-25
ENSG00000171940	1.04296444814088	6.13648106197429	6.63556922766219e-11	4.18530455932514e-10
ENSG00000064787	2.31422407596402	3.8431843746564	2.52432445950995e-11	1.68587613254971e-10
ENSG00000019186	3.60996815549643	2.94263499466871	4.18858393424678e-09	2.03690299334504e-08
ENSG00000101132	0.601456465546242	2.95634968587703	3.04095148788556e-07	1.11294724795287e-06
ENSG00000101134	0.612041261699932	1.31032024784386	0.0230013001134031	0.0364238623662427
ENSG00000185834	0.032820119050179	3.76935646722696	0.822479119747034	0.855349331500656
ENSG00000054803	-1.60002948144797	1.43001885847522	1.63698199940271e-05	4.55791148801122e-05
ENSG00000124098	0.33090166141595	6.03813383338454	0.00164237793718266	0.00323944333628498
ENSG00000087586	2.06945266163955	3.02300430812732	1.21665680749639e-21	4.5375604332589e-20
ENSG00000101138	0.34657751663999	4.79881000111797	0.000228124662404666	0.000526041594101541
ENSG00000087589	-2.08588282165361	4.85585253009536	3.62003756074792e-20	1.01285424175299e-18
ENSG00000022277	-0.0448330124649571	6.11542649706047	0.637231969925108	0.691516478166892
ENSG00000087510	0.887979968966503	3.6271948960795	5.7690317419647e-05	0.000146868684151982
ENSG00000101144	-0.409513545089372	2.67518885196867	0.11697543061558	0.157416896143917
ENSG00000101146	0.535256194180411	4.70081195643703	5.81411904858301e-07	2.04266942229773e-06
ENSG00000132819	0.230270016538943	4.9454187443789	0.16167420465946	0.210145311803096
ENSG00000124253	-3.93345509664898	0.577984747927764	1.97174935477328e-08	8.63537667059959e-08
ENSG00000124256	0.799138082127014	3.19317960430729	0.000579090393737827	0.00124208273753995
ENSG00000124225	0.133261799020173	6.42543527079829	0.471733287390823	0.535071425125304
ENSG00000278709	0.276725167765176	1.31288694515693	0.168254562483886	0.217549456506325
ENSG00000124237	-0.616033675216809	3.93629172414826	0.35790186122129	0.420682844191357
ENSG00000124224	0.168733522628768	4.10788904900575	0.210510130441488	0.264838302256954
ENSG00000124209	0.519132594772403	5.94369582392569	5.01477470743429e-05	0.000128743526003383
ENSG00000124164	-0.0599763578935315	6.15591582882403	0.554231080314532	0.613880364582822
ENSG00000198768	4.31806786770119	0.363561457717769	6.95143973487926e-13	5.93767064936262e-12
ENSG00000231290	2.15668957584056	-1.41966037025422	2.04075951914313e-07	7.67156025076092e-07
ENSG00000124222	0.691130753246172	6.79830472316527	1.01964302502432e-08	4.65325050652285e-08
ENSG00000254995	0.63425303018208	1.75887660338531	0.00120717758765688	0.00244564245244443
ENSG00000215440	0.37135492038581	4.3552608574151	0.0137002785120964	0.0226243234713936
ENSG00000254419	0.524169096910414	0.73323491339577	0.00436212381129673	0.0079354075201612
ENSG00000087460	0.44032281813168	9.78118832406431	0.000318967262104036	0.000717137426365643
ENSG00000225806	1.42190083548295	-0.532672185950531	6.54908988050726e-13	5.62482542152674e-12
ENSG00000101158	0.827061828284529	6.4753767435923	6.62194188475e-10	3.63068205575171e-09
ENSG00000101160	-0.339117347489269	8.7356130586027	0.0488151227071455	0.0719424106862186
ENSG00000101162	-1.12835714559223	1.05476965799826	6.37941082792632e-05	0.00016130394477308
ENSG00000124172	0.464871562885328	7.15016630737988	0.000150577677550504	0.000358534427440095
ENSG00000101166	0.549774498358433	5.81253785183528	3.02797766554311e-05	8.06965286854545e-05
ENSG00000124203	-0.456423479259168	2.77782350480031	0.0332903295077115	0.0509267003868731
ENSG00000124205	-1.60362667898203	0.377660128264133	0.00040790602947397	0.000898905685180187
ENSG00000087495	0.567913521565855	3.21633470253442	0.0770703163694649	0.108495545149449
ENSG00000196074	2.24231472422456	3.52822454969	2.33118598470702e-11	1.56730907787079e-10
ENSG00000196227	0.16956025737242	4.33984226196754	0.133781867190462	0.17740734899922
ENSG00000132825	-0.0075512276213153	3.68227831354577	0.945194405301035	0.955660094020458
ENSG00000124215	0.946337226538403	3.31644549890888	0.000474000349212964	0.00103232795049211
ENSG00000176659	2.49095649221841	1.01102498428695	1.16428950667941e-15	1.530720674063e-14
ENSG00000228340	2.43361037302808	0.644315378648178	1.54631421738188e-16	2.34621648889612e-15
ENSG00000179242	0.516560775281849	1.22687292956875	0.030321630412088	0.0468274318379794
ENSG00000130699	0.482820276213416	4.57619617828318	5.6890077634178e-08	2.31865443212214e-07
ENSG00000149657	0.449836224579426	5.53527599211771	1.47304859248365e-05	4.12318143714699e-05
ENSG00000101182	0.148202189435937	6.6010638786162	0.112124750740645	0.151518506499987
ENSG00000184402	0.63741539019231	5.00906596159609	1.71929147785233e-09	8.85384427033463e-09
ENSG00000101181	0.512635548312778	4.79457037787036	6.57002018495055e-08	2.64446274284656e-07
ENSG00000130703	0.378673025622918	6.01011378796221	3.76162347050447e-08	1.57727518052524e-07
ENSG00000130706	0.301379676619164	5.71931586771133	0.0118476316119296	0.0198504646749003
ENSG00000226332	-0.040292697474553	2.2315263835844	0.8332708635412	0.864513679578534
ENSG00000130702	-0.30151835663646	8.32784309996661	0.0370507361094178	0.0560729424214325
ENSG00000273619	1.12289077757033	0.35187997748981	5.02915723482835e-08	2.07200040382417e-07
ENSG00000171858	0.510557999026167	7.6486379284846	0.000588230089124437	0.00126060958613407
ENSG00000149679	1.01436203232446	3.58690347150748	6.29691611214084e-11	3.98672385051362e-10
ENSG00000275437	2.11370835542896	0.327618379610085	2.02373023832083e-23	1.0063048702383e-21
ENSG00000130701	2.29260102931274	1.74908733928529	2.90485430876847e-19	6.88968337766822e-18
ENSG00000130700	-1.26901085569503	2.23413054875294	9.14495524662809e-06	2.64716146901314e-05
ENSG00000174403	-0.661131865861452	-0.248052975554907	0.0602558508442321	0.0869472624342608
ENSG00000101187	-1.51498213333154	4.37223263234761	2.09919439651957e-06	6.74299907765937e-06
ENSG00000277496	-0.0345865181898375	2.20703321650702	0.82916366855296	0.860963918827746
ENSG00000276317	-0.186183222280109	0.283855252931379	0.315181720740312	0.376505059639182
ENSG00000232803	-0.607891631454078	-0.0988190407387045	0.0701104434845598	0.0997061234009147
ENSG00000101188	0.641139648362666	-0.97829701704917	0.104323271901634	0.14221009766112
ENSG00000101189	0.634619141431665	4.13743998847576	5.68858066276545e-09	2.7074937083058e-08
ENSG00000060491	-0.114505634124234	6.03196584767958	0.217958381885916	0.273182301828436
ENSG00000092758	1.09369757101646	2.21925620994275	0.00127085981374094	0.00255891578613229
ENSG00000101190	0.35366844453834	3.42272960292436	0.000386271167939282	0.000854886139994739
ENSG00000101191	0.236400648200688	6.70962169142012	0.00153279066670449	0.00303910695849057
ENSG00000273759	1.66258749039127	0.073171180430291	5.02242263063031e-20	1.36714699494217e-18
ENSG00000101193	0.525994913009913	6.16947881164037	3.39725028945371e-05	8.9858276583062e-05
ENSG00000101194	2.0238534833818	4.94737633038959	2.62756131699801e-19	6.28393801156821e-18
ENSG00000225978	-0.369554647162818	-0.287390210208895	0.119200856793165	0.160111394230937
ENSG00000149658	0.416413701487388	6.11641644268498	8.02793518272161e-05	0.000199422764790026
ENSG00000101197	2.731161915127	2.84937432884007	1.74881736157522e-09	8.98746277223958e-09
ENSG00000101198	3.88118591156588	1.00978362716532	4.5412606990117e-16	6.33097752827523e-15
ENSG00000275620	2.83753779527857	-0.796081840830372	8.57319836249689e-09	3.97255593756312e-08
ENSG00000101199	0.725726571812491	6.87951588796278	6.55837517510217e-12	4.81195028826251e-11
ENSG00000101204	-1.13752546221464	-0.748555755994272	0.00753076430564291	0.0131176210991121
ENSG00000075043	8.20077425809589	3.08729226710514	4.09664916527179e-17	6.84102951630465e-16
ENSG00000101210	4.82581927792419	3.11808179626459	1.75492853301978e-21	6.33345599494002e-20
ENSG00000125534	0.0648956144857755	6.87917318360107	0.624417948159806	0.679225263189427
ENSG00000101213	1.56123575885789	3.8852385196501	5.71884785695861e-17	9.35553213342358e-16
ENSG00000125508	2.16303289113908	0.497264343927901	4.46629617593053e-15	5.32167401413217e-14
ENSG00000125531	-0.230958919278873	0.207806085095582	0.393179667943726	0.456326973096291
ENSG00000130589	0.0517157617953464	6.44667306809838	0.739774580455779	0.783784164694697
ENSG00000101216	-0.0142546575532728	4.73296438455778	0.881536523036931	0.904711433563845
ENSG00000232442	0.974242147766692	2.606972541627	1.2798168402672e-11	8.97703928216751e-11
ENSG00000197457	0.340776902957766	5.10166205906676	0.0738074170441776	0.10446084268004
ENSG00000258366	0.629584927056293	0.609851922837749	0.000232600149703729	0.000535614902269395
ENSG00000026036	0.760651241310945	2.79604597595062	4.09020506720038e-07	1.47228327530888e-06
ENSG00000101246	0.524391962529124	5.55053140421412	0.000652536997474682	0.00138658935289495
ENSG00000197114	0.46516283523936	3.2834117851152	2.65306924575762e-05	7.14006802025447e-05
ENSG00000203896	0.700712957771758	1.84139710092599	2.44796960122637e-06	7.75720783362715e-06
ENSG00000125520	0.372326593952029	5.85307373347399	0.0110465581206879	0.0186185339446682
ENSG00000130584	-0.64842139882472	4.45265259351623	2.14062782754345e-06	6.86608498326676e-06
ENSG00000268858	0.490392594277384	2.458984682058	0.000326571183871319	0.000733261262187429
ENSG00000101150	0.324577158310195	7.00514436479919	0.00218900378053388	0.00421255838175545
ENSG00000101152	0.193118991673821	6.77046396068593	0.0507072662577141	0.0744687675890941
ENSG00000198276	0.466053617297679	5.27813401846	7.2756242443789e-06	2.13809267766717e-05
ENSG00000207554	0.865823672890049	0.17217068674494	3.62461709781342e-08	1.52428161770931e-07
ENSG00000280213	-0.0141159606910432	1.42035213830364	0.957723963807911	0.966140238472287
ENSG00000196700	0.656539026349023	5.8125194025958	1.96111921238576e-07	7.39709422786661e-07
ENSG00000130590	1.579319655905	3.16951212745066	8.906962837372e-31	1.61199978774744e-28
ENSG00000101161	0.375708357534417	6.825065139322	0.000369763082950894	0.000821427686984465
ENSG00000196421	0.773630721224309	1.18312304480342	8.72315065135628e-05	0.00021552007555663
ENSG00000203883	-1.94789016650998	4.84645732421231	2.32830288422676e-15	2.91603969084984e-14
ENSG00000171703	-0.107180826560683	4.89344784768396	0.442591603948416	0.505959297315184
ENSG00000171700	-0.228766158355763	4.44717440626962	0.052804085981205	0.0772151174316805
ENSG00000125510	0.0276783692060216	2.02360838505319	0.868098645466333	0.894090422392882
ENSG00000171695	-0.0952558165897313	-0.331274278992189	0.858479348100429	0.885545141154789
ENSG00000196132	1.98116116172935	-0.526926274792343	1.36126379956743e-08	6.11366610094123e-08
ENSG00000203880	0.405012392335343	6.50129103732168	0.000303572482584662	0.000685606250999807
ENSG00000277117	-0.297752225944875	0.757797245524934	0.322348871042536	0.384084606783719
ENSG00000280071	-0.0786856947312391	1.55685390441446	0.557548935216342	0.616841092607176
ENSG00000275464	0.215888027173547	2.57649944200486	0.106013234712168	0.144278834234317
ENSG00000280433	-0.290674613770639	2.03504474052155	0.00633447727226402	0.0111949779117192
ENSG00000275993	-1.52556153600945	5.88728840522064	3.64467517033465e-08	1.53143441742005e-07
ENSG00000275895	0.113665175858664	-1.44606030244496	0.857630315129888	0.884896528024875
ENSG00000276289	-1.23049615549102	-0.60751773906468	0.00789376087985035	0.0137035705616596
ENSG00000188681	0.296696155997272	0.55220527477508	0.326907762349538	0.388709679659063
ENSG00000280081	7.72795186280923	0.225735182255299	2.33671521329898e-11	1.57050090063443e-10
ENSG00000187172	5.09788430421615	-1.84053296354975	6.51276091110681e-09	3.06979948247829e-08
ENSG00000228314	0.265401543976566	2.06999606548859	0.441824373530061	0.505254729882472
ENSG00000215559	0.48885197635894	-0.0472772361279309	0.155169377817963	0.202573279892452
ENSG00000185272	0.313624630800743	1.1137885245888	0.0806178534978693	0.113009005576631
ENSG00000243064	-1.26663787766766	0.11673316049314	0.000259624044871286	0.000592949913303691
ENSG00000155304	-0.0973467454305688	5.26878837962953	0.435416991293788	0.49883615272888
ENSG00000155307	-0.965134341928313	4.87427132221938	0.000202935637768985	0.00047239559990048
ENSG00000232884	2.32826926804066	-1.53806589841656	4.93105184316612e-12	3.68841175651298e-11
ENSG00000226751	0.848984011476049	-0.959216215162404	0.00216752665341161	0.00417562743962273
ENSG00000235609	0.417334412265737	1.26979585481977	0.00861343415169474	0.0148438945417685
ENSG00000235277	5.58640169195169	-2.39130706738264	1.00216016748757e-10	6.15669590356508e-10
ENSG00000180530	0.513347996920581	5.45143454285318	0.000300761915255439	0.000679870160410319
ENSG00000155313	-0.123753007820056	5.98790135355324	0.187890993150141	0.239775261173496
ENSG00000215386	-0.765992805577391	2.17101525054542	3.3295027128383e-05	8.81940664533341e-05
ENSG00000270093	-1.14616867442897	0.424784474004587	5.12519379503788e-07	1.81619365229346e-06
ENSG00000154639	0.328254697492846	5.48445010542973	0.0363903722340662	0.0551857920895414
ENSG00000154640	0.192437247750213	5.46995032900866	0.14415428825671	0.189746789201222
ENSG00000154642	-0.147955492721196	4.35294893878906	0.233675456610255	0.289994107588194
ENSG00000154645	1.79597737141235	0.773710387836201	1.94484889677166e-07	7.33848036950523e-07
ENSG00000198618	0.270374500489843	5.22617160536545	0.00557408095244791	0.00995268973902107
ENSG00000154654	-0.190524843339599	3.44159614503982	0.360111291659383	0.422859231829866
ENSG00000213885	0.345553769916169	-0.1826703079311	0.0452255841469705	0.0671845566759217
ENSG00000234883	-0.23083671202603	1.93393416202274	0.384820961994267	0.447791259586587
ENSG00000154719	0.232717467321875	3.66758941625113	0.00286803087157888	0.00540030669970458
ENSG00000154721	-1.91603351087878	5.50225459035885	2.70606302941563e-23	1.31627361254069e-21
ENSG00000154723	0.196645739812893	5.38015201641461	0.0252578510584874	0.0396503063150702
ENSG00000154727	-0.390889638769519	5.31363601379836	4.6689881738687e-05	0.000120513045644158
ENSG00000142192	-0.201860813040353	9.51760489854413	0.0861926023633253	0.119953113188558
ENSG00000166265	-1.849285660363	5.54385116461195	2.13307791541385e-20	6.29242323682069e-19
ENSG00000154734	-2.43101101678307	8.57183745160018	2.28867868851111e-15	2.86999164628587e-14
ENSG00000154736	0.00726056833066204	3.15674710985682	0.965563213830586	0.972606878295327
ENSG00000232855	-0.568254467838881	-0.0349627046304212	0.00548108392539981	0.0097953469422077
ENSG00000156239	0.373329603282236	3.69181046666034	0.00130136861974272	0.00261458087828897
ENSG00000198862	0.554665392718925	5.39925388397677	1.19371809800794e-07	4.61609294915908e-07
ENSG00000156253	0.107389996466283	4.01886844283922	0.245210146829362	0.302265855044183
ENSG00000156256	0.0367854382836341	5.77059428477325	0.698200673238515	0.746747235515547
ENSG00000156261	0.428114059932413	6.95951954211291	2.01928306248769e-08	8.82239613795459e-08
ENSG00000231125	0.216932047545059	0.356181542598088	0.0916719111981055	0.126596344542431
ENSG00000156265	-0.185019103375057	3.12381985092501	0.230306433205775	0.286467709174027
ENSG00000156273	-0.386682899533038	5.97484354540045	0.00447676645494092	0.00812923811925409
ENSG00000156284	-0.537902490998744	1.25785871552145	0.344029499784931	0.40649386079164
ENSG00000156299	-0.755835052725044	4.69839433440285	2.32094868552838e-06	7.38915026047222e-06
ENSG00000230870	2.03385598879688	-1.36187114863158	1.14081759340504e-12	9.44677849707905e-12
ENSG00000142168	0.310465148549328	6.78963806040927	0.00199285233138404	0.00386880657954908
ENSG00000273271	0.143188089633312	1.46254027116602	0.283634393846665	0.343621477384252
ENSG00000156304	0.194169569084493	5.24985180485124	0.0279199058523353	0.043418717190553
ENSG00000142149	0.0985954470783781	2.66174172478024	0.617481580894975	0.673028456328965
ENSG00000159055	0.875585671601813	2.68297144143826	1.87528073109221e-10	1.11161152572769e-09
ENSG00000142207	0.760988663050226	5.52058747632948	9.22698103101749e-12	6.63424559527954e-11
ENSG00000256073	0.564855719645416	1.5772783292444	1.11891048685812e-05	3.19468345231562e-05
ENSG00000166979	-0.651761356290029	5.0896732132498	0.000101562085354979	0.000248148958002455
ENSG00000159079	0.3544808737319	3.83887810004803	0.00285214557347947	0.00537492987107215
ENSG00000159082	-0.0938639402488865	4.84043489216903	0.269513361977025	0.328554762349442
ENSG00000238197	0.258821569098957	1.62830697409053	0.0116361793486023	0.0195222320806808
ENSG00000159086	0.564756715920292	5.78925175332	1.92700230490925e-07	7.27797505232598e-07
ENSG00000205930	-0.164742228211229	0.160748731302519	0.300332430185423	0.361020715054749
ENSG00000205929	-1.67345494587206	-0.333927691576241	1.33691566429136e-06	4.43995681599422e-06
ENSG00000159110	0.16645887619779	4.78876684585722	0.0951837327250327	0.130924067559958
ENSG00000223799	-0.0775068265383937	1.08746618633786	0.61497948393373	0.67088367378467
ENSG00000243646	-0.0361703949905021	5.0951028756661	0.692835397640917	0.742211637267786
ENSG00000142166	-0.150434210314758	6.61810734821241	0.0938152730136203	0.129227579509779
ENSG00000159128	0.227940164043466	6.19907712085864	0.0311639530489439	0.0480028103665261
ENSG00000142188	-0.233101475457656	6.17028633263594	0.0159052426761122	0.0259541842957026
ENSG00000177692	0.435476418759299	0.826669618180723	0.00172834941856188	0.00339435052004005
ENSG00000159131	0.626754442698278	5.75726656510551	3.9478475569229e-12	3.00069275713296e-11
ENSG00000159140	0.137473805214177	8.40035627283406	0.0757369379331929	0.10686046819356
ENSG00000159147	0.795349493401443	3.83738453451395	1.12631019948796e-09	5.96688966179158e-09
ENSG00000205758	-0.0702144550051425	4.72881447774528	0.418866818842073	0.48243409722041
ENSG00000205726	-0.176445970865665	5.6022743787525	0.0402679069017162	0.0604771218412513
ENSG00000241837	0.0970254760889192	4.95359990009222	0.250585266771924	0.307984547212063
ENSG00000237945	0.28845511655359	3.12277161157209	0.187804063581222	0.239696099311065
ENSG00000243927	0.478484675123719	4.891578510345	1.11919067021403e-06	3.76985603184602e-06
ENSG00000198743	0.83850056760688	5.17292842116121	4.42704805046003e-09	2.14352779671467e-08
ENSG00000227456	0.0684312581498925	-0.166921378406175	0.670613319334619	0.722008198301793
ENSG00000205670	0.0239384654851837	1.64832313550116	0.792858775396142	0.829483383966936
ENSG00000180509	-0.843800698003646	1.47212408898882	0.00175195169434964	0.00343700757693261
ENSG00000159200	-1.39825757015165	6.30511521657862	8.70752953441682e-11	5.40274401053714e-10
ENSG00000159212	1.6553818775531	6.41198156822092	4.2239135610883e-08	1.75900081941755e-07
ENSG00000234380	3.17500068759312	1.4932847948881	3.38740787649094e-33	9.07328491077687e-31
ENSG00000159216	0.538591964353796	7.05393235094249	8.09626008870082e-06	2.36472475896933e-05
ENSG00000231106	2.14537127301164	1.24175830161998	5.73673904921599e-08	2.33384671445322e-07
ENSG00000185917	0.454133902241945	4.75388401194982	9.95398961763627e-06	2.8664807544251e-05
ENSG00000159228	0.52252039780825	5.28923651878082	0.000779044255259455	0.00163193118288918
ENSG00000226054	0.444349545496055	0.811435583509488	1.85021215762165e-05	5.10842661276269e-05
ENSG00000236830	1.17613261678158	2.64233371386894	2.38207050526285e-12	1.87073551134579e-11
ENSG00000159231	0.290605881169106	1.8355902799039	0.0761091797682431	0.107310311086766
ENSG00000142197	0.756786494514596	5.33788392437771	3.31825681600372e-14	3.49007650139784e-13
ENSG00000159256	-0.109556208273423	5.47466806887555	0.223570181783193	0.279361907186824
ENSG00000159259	1.42044769185188	2.76668561510086	1.61768196903995e-15	2.07387447836908e-14
ENSG00000230479	1.44325476136526	-0.703220603974744	6.90689240713266e-06	2.03658537453233e-05
ENSG00000233818	1.85134304315751	-1.04911471019331	6.3503671567988e-08	2.563241426822e-07
ENSG00000159261	1.69887519699659	-0.360324226564423	3.90431092550243e-05	0.000102127216383357
ENSG00000159263	0.994201373828579	1.30458756841941	3.67751552024161e-05	9.66099245274403e-05
ENSG00000159267	0.318796242585559	4.74054609820213	0.000390234561206164	0.000862707395187699
ENSG00000183145	0.881766134765283	-0.47522729040667	0.0203600938937316	0.0325622105111992
ENSG00000185808	0.0366583525540653	4.00363269525503	0.694572772288312	0.743658925678191
ENSG00000182670	0.7321380561683	7.57193870845518	3.52009577287693e-14	3.68692408661755e-13
