	logFC	AveExpr	t	P.Value	adj.P.Val	B
ENSG00000133878	-1.27129817796722	0.306531645327144	-3.88160059377455	0.000217968716663607	0.000588703085379832	0.289697859358365
ENSG00000135002	-0.364813527728626	4.66003907135273	-4.05559702730783	0.000119017251563413	0.000340056544823981	0.288908196597037
ENSG00000119723	0.371763190260704	3.3676222076241	4.0072145751475	0.000141035717393207	0.000397205457270732	0.288468178700525
ENSG00000163466	-0.390599472516865	7.99371364594174	-4.06208709871148	0.000116327891872511	0.000333273106079131	0.288191355439435
ENSG00000249738	1.39957304547984	-1.63084880284585	3.83155716830532	0.000258677221406316	0.000687740431555252	0.28780486894355
ENSG00000272123	0.940830306358085	-1.23353064511543	3.83949318385294	0.000251769050239046	0.000671863502955923	0.28485303872188
ENSG00000225345	1.19019478673442	-1.4487718525298	3.83407548960948	0.00025646567229015	0.00068267376316905	0.283700853538899
ENSG00000109184	0.35301114481294	5.34056953992141	4.07156223333151	0.000112506247169103	0.000323431310729837	0.282711215091117
ENSG00000179933	0.296450855887544	5.17119415487141	4.06755584900646	0.000114107193210447	0.000327752274006959	0.279175159514865
ENSG00000184374	-1.63577709571367	-1.15415876522166	-3.82975261465996	0.000260273150244153	0.000691742236401483	0.279014930263842
ENSG00000278309	-1.24692603580369	-0.849054461414609	-3.83801464088764	0.000253042582149743	0.000674724241147623	0.275147741026339
ENSG00000109854	0.474608759900047	5.14266273548184	4.06502764185111	0.000115128710082466	0.000330167117322862	0.272805064424838
ENSG00000125952	-0.283343476105245	5.71544427660101	-4.07234032193151	0.000112197838767857	0.000322729436284004	0.272259291666813
ENSG00000074582	0.348280828632156	4.47143431956522	4.04603634739428	0.000123088144942889	0.000350740105497547	0.270202924939563
ENSG00000233377	1.9655658247754	-1.91804125662201	3.81989854461957	0.000269155340929076	0.000712674527998447	0.268368325715691
ENSG00000105576	-0.218202448591186	6.31168233070883	-4.07282653473451	0.000112005533113233	0.000322222419405949	0.267674041513448
ENSG00000173039	-0.356346644280483	6.45502182628462	-4.07208633819982	0.000112298419974991	0.000322972506639598	0.267036473600532
ENSG00000151882	1.01995455530615	2.93656031015461	3.98504340788526	0.000152386232382716	0.000426600755621012	0.26699117914565
ENSG00000105492	-1.31970691692894	0.951222361833194	-3.89603502290857	0.000207416008369459	0.000563078404342441	0.260421347398895
ENSG00000256417	2.11345122489778	-4.04076759463499	3.79620645118513	0.000291711433356507	0.000766639322959036	0.257060254325056
ENSG00000178741	0.374558890030459	5.49386938273956	4.06595443866753	0.000114753223095027	0.000329137278520274	0.256760659469053
ENSG00000082641	-0.329574317138201	7.78883475872146	-4.05537395364873	0.000119110743274689	0.000340226890607882	0.256109513172948
ENSG00000090376	-0.874857772130224	5.83645816274462	-4.06599629372364	0.000114736293551435	0.000329137278520274	0.255118719372814
ENSG00000152556	-0.3582140515194	5.53504105018648	-4.06477381421354	0.000115231752941159	0.000330415456014123	0.254096266131
ENSG00000265917	0.723200613749703	-0.898878160234936	3.83802089110618	0.000253037185630896	0.000674724241147623	0.252745993727012
ENSG00000083097	0.404723860359666	5.06470592012622	4.0567803915378	0.000118522473880506	0.000338691035246869	0.250356148119585
ENSG00000100425	-0.272579565688834	5.79080365265082	-4.0664485621313	0.000114553513014384	0.00032870525966947	0.250344740053852
ENSG00000267355	0.655778297108602	-0.248179607964656	3.85774970462188	0.00023654043061853	0.00063544540126981	0.248013066135244
ENSG00000251169	1.51088012295804	-2.0682426207738	3.80915050150944	0.000279173404952916	0.000736772797175399	0.245636383299439
ENSG00000188786	-0.375426353445302	4.90355345054292	-4.04807222679361	0.000122210217220352	0.000348436141603697	0.239997374071415
ENSG00000187193	-1.19513169235056	3.5225154112368	-3.98757189854199	0.00015104878316538	0.000423033459502206	0.23871915774457
ENSG00000121931	0.475633145063734	3.35117278984417	3.99190763728083	0.000148781567123834	0.000417149044235966	0.23851346451506
ENSG00000227630	0.813540215477818	-0.307436945593635	3.85266033592399	0.000240694751404751	0.000645052943032288	0.237105115189079
ENSG00000129932	-0.329479695606944	3.13804157329461	-3.97798466999539	0.000156180378862637	0.000436431719428503	0.23690143374695
ENSG00000168913	-1.18001172689426	-0.823339940672217	-3.82650853495252	0.000263165877280224	0.000698380357818022	0.236619738136278
ENSG00000166484	-0.395908064483942	4.42845917436324	-4.03087183897532	0.000129820877908507	0.000368305552366049	0.233929570445572
ENSG00000226363	1.21530774177786	-1.38335205646472	3.81866357563635	0.000270288722705704	0.000715298399477655	0.230132627200587
ENSG00000151849	0.57342802386285	3.73116733825019	4.00525467913251	0.000142005435680091	0.000399600391844426	0.228171706404401
ENSG00000137948	2.25940886111646	-3.32167080946418	3.78740806801613	0.000300538897606508	0.000787058520925191	0.225596783865961
ENSG00000136247	0.371408082526108	4.67550004030555	4.03823985319359	0.000126506591818558	0.000359562948930816	0.221952428889948
ENSG00000196591	0.388085716610148	5.90671243660569	4.05833392320524	0.000117875926090078	0.00033703522334523	0.220354993547121
ENSG00000156313	-0.644898327317585	4.27947016804683	-4.01930813139778	0.000135191254702825	0.000382353528892729	0.218943016028136
ENSG00000184164	0.434272164823062	5.12486749579506	4.04859152754559	0.000121987245463291	0.000347899172929025	0.218597718205607
ENSG00000147509	1.15116954356973	-1.64600490951994	3.80816849967609	0.000280106264829174	0.000739040550847553	0.217810495043845
ENSG00000196366	1.08484339203116	-1.46326142919083	3.81215892210788	0.000276333972038056	0.000729758533491852	0.216982895809757
ENSG00000177406	-0.582315242974744	3.89175020307238	-4.00296700061181	0.000143145431915182	0.000402639118138351	0.216297454287424
ENSG00000185742	-1.82061142176663	-3.36125353919229	-3.78184473244777	0.000306251623923808	0.000800453925709782	0.214507848740602
ENSG00000101417	-0.941934060423149	5.15185633639686	-4.04271633703204	0.000124532841145358	0.000354303957763644	0.214102392709374
ENSG00000031003	-0.477099660474033	5.43429591032242	-4.05041757757238	0.000121206296285925	0.000345868364501129	0.211791396694789
ENSG00000069188	-1.02356123187541	2.81002090228032	-3.95212070437187	0.00017087196087831	0.000472490959681263	0.210874115752817
ENSG00000226468	1.73582391012987	-4.45434969415445	3.78173700541018	0.000306363260219619	0.000800641542155837	0.210163453321997
ENSG00000227775	0.60660736116282	3.2824833294895	3.98053442847486	0.000154799516153511	0.000432813845512579	0.208984538917557
ENSG00000166670	1.85414315588502	-0.865435649406681	3.82692720238369	0.000262790834376458	0.000697510864739272	0.208720583206341
ENSG00000230673	0.527460553241106	0.185552857398586	3.86135863755272	0.000233636208388163	0.000628063400282324	0.20764148597658
ENSG00000213881	0.607806856757203	-0.16529765010214	3.84750439758074	0.000244974519443545	0.000655910052126	0.205820340271535
ENSG00000160072	0.475180949728345	5.12249509759489	4.04444731447115	0.000123777588431218	0.000352454709283451	0.204880271430501
ENSG00000249087	0.688863682448306	2.02327002513824	3.92923524214277	0.000184968957053471	0.000506936067973695	0.203859158925142
ENSG00000162775	0.326499670629606	3.71119481709151	3.99612929497598	0.000146605413014809	0.000411564581058483	0.202700557283132
ENSG00000143198	-0.323416530557395	6.02117118990859	-4.05304411328987	0.000120091423848699	0.000342833112646939	0.201629446599865
ENSG00000160352	0.652683702323229	3.2832345731953	3.97789580530326	0.000156228717463302	0.000436506078598091	0.199584510996268
ENSG00000148343	0.318557865709516	4.87903725942356	4.03709128826396	0.000127017836995067	0.000360760826720473	0.199004647615518
ENSG00000151239	0.535050123505059	5.77604484254941	4.0502250982067	0.000121288387079345	0.0003460043180967	0.196094237785148
ENSG00000107872	-0.388664340433969	3.61595103089448	-3.98566539043798	0.000152056183674711	0.000425736121789723	0.194471839417655
ENSG00000112494	2.20438086326046	-4.58597410957946	3.77607542501649	0.000312285267714044	0.000814740096507459	0.193708966779489
ENSG00000259172	0.87260649910003	-0.982329413599413	3.81687481521019	0.00027193843119061	0.000719095846279869	0.192969363777041
ENSG00000205808	0.418718084174064	3.21699217515089	3.97194433081654	0.000159498942110516	0.000444406969217496	0.192433072874634
ENSG00000069712	0.588965446443341	2.55046370825243	3.94535235321331	0.00017493013224804	0.000482583277496688	0.192026080591408
ENSG00000123810	-0.432308999189094	2.49646164553562	-3.93692180123137	0.000180114252775746	0.000494899581547505	0.19030452279366
ENSG00000038274	-0.359040936245335	6.32596115622263	-4.04960836951582	0.000121551776629313	0.000346706466094885	0.189973132088052
ENSG00000179115	0.305212216392288	5.05385700809659	4.0379210315897	0.000126648305979803	0.000359863906482073	0.18771449119714
ENSG00000268218	0.593765020890783	1.70996940876499	3.9122801832101	0.000196124719252523	0.000534665420689908	0.186686522471398
ENSG00000163631	2.78040257637113	-0.238275993165609	3.83751334024686	0.000253475770063613	0.000675699939597653	0.186485568934013
ENSG00000131100	-0.344356448740749	6.4580552139199	-4.04799950720493	0.000122241472021359	0.000348475795577847	0.18593058507938
ENSG00000171953	0.354884399307806	3.54816316194162	3.98332800737838	0.000153300058634205	0.000428919899429323	0.183606245835981
ENSG00000230356	1.71532157867718	-4.23226953525068	3.771717946883	0.000316917427202265	0.000825110704389101	0.183482953323127
ENSG00000078319	0.324812461635566	2.34365683331628	3.93309991739355	0.00018251262418562	0.000500819028447606	0.182891514423043
ENSG00000162923	0.274074663877756	7.40334799728136	4.03762897565697	0.000126778256825842	0.000360182209217132	0.182745404729407
ENSG00000229029	1.05562288093531	-1.40964884579111	3.80218656154195	0.000285853489588868	0.000752721294055677	0.181827025263403
ENSG00000183971	1.53197316032885	-1.72025493812922	3.79514820888901	0.000292759924513684	0.000768939718636115	0.180229522624901
ENSG00000152779	-1.5806437487686	2.10261464692897	-3.91063460593241	0.000197241121581334	0.00053734430315262	0.178890240128188
ENSG00000127399	0.566067751495177	3.30142464103113	3.97201179247492	0.000159461507862124	0.000444364298993231	0.178738286814032
ENSG00000185269	-1.34879086914912	1.41608181022763	-3.88670322873539	0.000214180876778157	0.000579719702721153	0.176095535653409
ENSG00000215182	3.26922492700114	-0.783156495089205	3.81505547904078	0.000273626205324284	0.000723178113242934	0.172640837693176
ENSG00000050426	0.392188584476126	6.00983761665154	4.04440243988032	0.000123797112225921	0.000352460344034373	0.172591934987572
ENSG00000197951	-0.490068927568758	3.15244298794972	-3.9575158902932	0.00016770192604304	0.000464620602989744	0.169558866030196
ENSG00000166676	-0.488191362902502	1.84870650426464	-3.90567266833391	0.000200644398022087	0.000545949520772815	0.167349200499062
ENSG00000127527	-0.239056139212003	5.06603990118805	-4.03047698254218	0.000130000827525657	0.000368711933384573	0.165441897157669
ENSG00000173272	0.489056455535103	4.13602970582439	4.00226513638878	0.000143496942752103	0.000403458374100348	0.1643282056677
ENSG00000154198	-1.36961059710755	0.51721219305505	-3.84835164725858	0.000244266284582767	0.000654188160376378	0.163382208638596
ENSG00000161791	-0.470106279439991	6.16343074522313	-4.04132833313549	0.000125141646334249	0.000355985632003501	0.162256654569171
ENSG00000233006	0.800114520434234	1.75039342040644	3.90641823363776	0.000200129465884369	0.000544769761538087	0.160551619026989
ENSG00000011451	-0.284541613799321	5.44828583184296	-4.0355874764544	0.000127690210176208	0.000362516765436666	0.159022806020567
ENSG00000186160	-0.985368055162226	0.175659111379574	-3.83717742672943	0.000253766438948225	0.000676318825952848	0.158292451910249
ENSG00000114013	-0.81000961625418	4.55011641112955	-4.00921355294393	0.000140053213239934	0.000394770450508914	0.158232212842319
ENSG00000178537	-0.476838189040543	4.10804872115602	-3.99387228445756	0.000147765013627416	0.000414646090063019	0.153249753192586
ENSG00000243055	0.840087552698855	0.224267944272744	3.84564165278874	0.000246538540449884	0.000660009693376562	0.151585927745089
ENSG00000033122	0.59808647453693	0.7674650497619	3.86620323796962	0.000229791196635882	0.000618803666115046	0.150600019671633
ENSG00000054803	-1.81629350073528	0.31658926283682	-3.83199568083932	0.00025829082048985	0.000686894928888086	0.150250015211304
ENSG00000213981	-1.2156945699597	-1.67134598176938	-3.77884113344166	0.00030937881791257	0.0008078917292403	0.149084505316848
ENSG00000183914	1.70877260349049	3.32502009825357	3.964077771339	0.000163922356336906	0.000455405368061416	0.145362958116491
ENSG00000126838	-1.3744220752708	1.6418136827498	-3.88467893682336	0.000215675967686906	0.000583355955471337	0.143870795497797
ENSG00000180229	-0.9998462639401	3.49634217527413	-3.96015209819265	0.000166173563371255	0.000460872995943839	0.143674863202124
ENSG00000243753	-0.617525995699785	3.84780203259877	-3.97823014957797	0.000156046923005927	0.000436119454127165	0.142002637279997
ENSG00000136143	-0.289476738367353	4.73688338806368	-4.01436157335769	0.000137553108052982	0.000388431879066117	0.141770420823855
ENSG00000151790	1.42978754194626	1.71529418336109	3.90074654911474	0.000204078697685319	0.000554393097741767	0.141576938346686
ENSG00000006432	0.592661123679595	4.62088335846442	4.01187551152174	0.000138755050518615	0.000391495815992761	0.139408522616539
ENSG00000150527	0.478224322956726	1.7199014199485	3.89712828650538	0.00020663699340255	0.000561115242019983	0.137574350322241
ENSG00000101096	-0.706850751573659	5.06129984651193	-4.01946631486633	0.000135116372603566	0.000382195551849202	0.137379309020086
ENSG00000167658	-0.478539342298213	10.6687033936731	-3.97114813100425	0.000159941388109402	0.000445392645651481	0.136508483021635
ENSG00000163704	0.577332503423689	2.1235727128268	3.91072884250684	0.000197177025067572	0.000537242541242702	0.131891070003153
ENSG00000176826	-0.634012600434797	0.241351873080071	-3.83384533426924	0.000256667038130002	0.00068302876261672	0.131151639462689
ENSG00000123562	0.28737411919512	7.48572382214898	4.02042377014259	0.000134663974685266	0.000381076854127667	0.128840882140779
ENSG00000134352	-0.519689203046521	8.41065891149881	-4.00809939406803	0.000140600012378965	0.000396089419251302	0.128010261247418
ENSG00000162931	0.92448579628685	1.39749933752111	3.88345535827301	0.000216584510670449	0.000585594378850424	0.127477282442841
ENSG00000264278	-0.380732142706708	0.741072988423206	-3.85363915872337	0.000239890381635475	0.000643223050095519	0.126188319827291
ENSG00000143553	0.361967742093015	4.63886584736655	4.00848401695422	0.000140411018571533	0.000395667969151847	0.12616434723989
ENSG00000076984	-0.224857061948677	4.92908625395571	-4.01538461789378	0.000137061403527882	0.000387152212524132	0.125919682442665
ENSG00000124299	-0.457492600599066	5.90275396277381	-4.02926169719784	0.00013055617970423	0.000370130270121123	0.124543091861673
ENSG00000039537	-1.90535002038127	1.98656781956529	-3.88460929338478	0.000215727581920283	0.000583355955471337	0.122280063510641
ENSG00000113119	0.383009014442117	3.53759278515486	3.96398297669414	0.000163976370739659	0.000455492438023924	0.120685511983837
ENSG00000005339	-0.258719832519126	6.93348584326149	-4.02499582350749	0.000132523663993082	0.000375496175734418	0.119847344698613
ENSG00000272341	0.580243469683088	2.52564302512742	3.9212030449786	0.000190175841224992	0.000519929569184657	0.116701206632429
ENSG00000228751	1.31686181802665	-3.50272177148976	3.74912307010002	0.00034200716156663	0.000884586309863786	0.114680098819182
ENSG00000268205	-0.630145176300761	5.53276560857552	-4.02131561950858	0.000134243884552911	0.000380126946198617	0.111994840297976
ENSG00000255446	-1.44409693404562	-2.18515745212686	-3.7569507535252	0.000333108007233922	0.000864127938703804	0.11167567805413
ENSG00000128272	-0.444617369821465	7.98642858443097	-4.00944535709787	0.000139939706894055	0.000394561231129076	0.111078977073717
ENSG00000135637	0.384928057646684	3.05260534860116	3.93918764121672	0.000178706650381488	0.000491516689418637	0.10834082646213
ENSG00000124635	0.838246937583226	-0.631953573833053	3.80013161158347	0.000287853672808117	0.000756950101823968	0.106748545826067
ENSG00000148843	0.358014305731717	5.4744285229194	4.02058774320171	0.000134586643416891	0.000380911676472517	0.105159587807804
ENSG00000175183	-0.633824934101046	3.97168073088313	-3.97219774197397	0.000159358368736826	0.000444138494666218	0.103950086618231
ENSG00000161013	0.378698832270772	6.70178305867978	4.02129706807712	0.00013425261004924	0.000380126946198617	0.103139994946265
ENSG00000117395	0.364873687261462	4.97797086475302	4.0108186427506	0.000139269066790457	0.000392725474839063	0.102791935854919
ENSG00000172354	-0.323572299321626	7.27109275356177	-4.01531466529573	0.000137094970918252	0.00038719258692208	0.0993823792867454
ENSG00000188529	0.376148304741365	7.09378998313527	4.01593595583913	0.000136797115118375	0.000386568750262067	0.0980851748193103
ENSG00000143401	0.549231384674499	5.68153437756768	4.02003004194461	0.000134849834985045	0.000381549061269658	0.0970482962939041
ENSG00000234028	0.591284462153031	1.17028841009532	3.86431161010686	0.000231285263963653	0.000622243158934755	0.0950469920201122
ENSG00000225978	-0.943450399818378	-0.75687224491845	-3.78325105625725	0.000304797824388257	0.000796965182107991	0.0912723682600936
ENSG00000135387	0.312194710273099	7.74858395860402	4.00540256681531	0.000141932041009237	0.00039944981393031	0.0911968293246863
ENSG00000228981	0.633822438293113	-0.92613146519342	3.78523154509621	0.000302761644566168	0.000792156639449042	0.0907398138608659
ENSG00000145391	-0.485803226656062	6.6269307240732	-4.01834128187495	0.000135649816381628	0.000383488483153747	0.0896777445825805
ENSG00000141084	-0.398981446836658	5.28447821498556	-4.01152614782251	0.000138924764345957	0.000391919616759716	0.0889764708812724
ENSG00000166261	0.304825593155248	4.06345562818323	3.97601785134969	0.000157253607636624	0.000439125343871578	0.0876514675813764
ENSG00000145191	0.270013800550182	5.89826525418414	4.01879883359471	0.000135432620836776	0.000382982252250843	0.0873201631691511
ENSG00000167088	0.414056656290579	4.47087332740515	3.99116465412409	0.000149167750088335	0.000418115101370805	0.086658007789727
ENSG00000176371	0.461808059459696	2.08853357918176	3.89485313256606	0.000208261338179065	0.000565220484015027	0.0865947299130347
ENSG00000173209	0.546166438253147	6.61501573473338	4.01639768220544	0.000136576159380077	0.000385998658664373	0.0857330551249254
ENSG00000165475	-0.554887053462141	4.53995114887604	-3.98896640900449	0.000150315981927525	0.000421157288834316	0.0850056366990213
ENSG00000102309	0.422442808889202	3.48301791383111	3.95030387940838	0.000171952341288238	0.000475216753905545	0.08263826231713
ENSG00000052841	0.235623967065001	6.8268061941233	4.0137945793059	0.000137826350768344	0.000389094092268868	0.0807934663386884
ENSG00000147488	1.06015601621737	-1.26076603082936	3.77300502867937	0.000315542431962082	0.000822063534650015	0.0796325332676391
ENSG00000142634	-0.510532051778281	6.44643423182983	-4.0153966229274	0.000137055643596882	0.000387152212524132	0.0770105548808724
ENSG00000278922	-0.532479427956218	0.47262017679198	-3.82514085848342	0.000264394612302466	0.000701270579158204	0.0719606966181487
ENSG00000143185	-0.846279814417754	-0.238921277412277	-3.79512986335235	0.000292778132701859	0.000768939718636115	0.0703114634528239
ENSG00000228192	0.559337543433361	-0.589324010911764	3.78763753946904	0.000300305462725186	0.000786652293739245	0.0657472089991051
ENSG00000275632	0.759215314530118	-0.986397343729577	3.77553308957191	0.000312858249510645	0.000815917093913974	0.0652370754897644
ENSG00000189221	-1.01611918232762	7.09003052808852	-4.0062045330308	0.000141534669773968	0.000398498946193305	0.0625718989503934
ENSG00000185596	0.442043435187464	3.49042520669455	3.94426631258453	0.00017558984397591	0.000484270232788586	0.0612955877644161
ENSG00000232613	1.39182612303793	-1.92394684099188	3.75174868751334	0.000338997168382028	0.000878157848565642	0.0612549654633678
ENSG00000149380	1.02953585493206	1.77582777413221	3.87701120043773	0.000221430260122488	0.000597489925534004	0.059666807699255
ENSG00000175087	0.598102915033933	3.80060907960734	3.95717790645068	0.000167898847106946	0.000465037907008332	0.0589687312667007
ENSG00000100577	0.563262575469554	3.38049350327732	3.93853705979875	0.0001791097267142	0.000492423060074115	0.0572098072677463
ENSG00000254470	-0.479104021502193	4.93057274531219	-3.99332555122775	0.00014804723448466	0.000415264017531743	0.0566189718187076
ENSG00000256073	0.469098486355493	1.43516035119093	3.86184518805661	0.000233247285119344	0.000627101808185558	0.056592913765189
ENSG00000235706	0.627450628018418	2.36994988533311	3.89673524894765	0.000206916732805142	0.000561798924898296	0.0557755037777969
ENSG00000119782	-0.771807152226353	1.39408358388323	-3.85331684244847	0.000240154967983439	0.000643778109396759	0.0556722855776428
ENSG00000196873	0.583776577656616	1.21262947875398	3.85360806988942	0.000239915890007752	0.000643223050095519	0.0556128550807991
ENSG00000198089	0.389832925104196	5.29174601949881	4.00292569061584	0.000143166098059252	0.000402640871330298	0.0552254489460724
ENSG00000231185	1.01697446936474	-1.46851207310113	3.75914311153527	0.00033065542433698	0.000857987189292896	0.0538033273565848
ENSG00000157782	-1.06674028693022	-0.877358617491519	-3.76712830388405	0.000321867259594717	0.000836804889089979	0.0536337831398948
ENSG00000152465	-0.357900699929932	3.7498063288795	-3.94806755381259	0.000173291173392914	0.000478653428061356	0.0488430517979506
ENSG00000111684	-0.493424280603662	4.34229383886107	-3.97116295646451	0.000159933138895574	0.000445392645651481	0.0476648870113294
ENSG00000107951	0.293883001046936	4.57268882882781	3.98268578158028	0.00015364353550491	0.000429821053440765	0.0474782529231303
ENSG00000125875	-0.262289851148261	6.06878356844865	-4.00638394218193	0.00014144591954024	0.000398304888932419	0.0445430548550014
ENSG00000187118	0.337282779353297	3.8899918192473	3.95577839816562	0.000168716611640947	0.000466980988048359	0.0440949592447808
ENSG00000233184	0.460174133813791	2.42959442359166	3.89431358080733	0.000208648340455772	0.000566041392493721	0.0434963114738389
ENSG00000116985	0.586449264632757	2.75174320480128	3.9078621049375	0.000199135838569762	0.000542285463064655	0.0432860544538398
ENSG00000235475	0.62667363993755	-0.565978075022751	3.78087510250704	0.000307257840111029	0.000802770548834759	0.0409523170842538
ENSG00000185947	0.643628528548889	4.04443744727547	3.96130998868296	0.000165506497497364	0.000459234810528251	0.0397800303958533
ENSG00000137193	-0.904074337118118	5.98384003671349	-4.0027148914358	0.000143271599135963	0.000402881180717016	0.0395962201609485
ENSG00000169020	0.46147924062118	4.36886316491242	3.97300733617299	0.000158910062992431	0.000443213600670174	0.0381363146613278
ENSG00000162949	1.07955442486335	4.16755556207382	3.96480754464837	0.000163507099342682	0.000454377385349998	0.0367077931155597
ENSG00000251867	-0.528480263357781	0.726923305130704	-3.82438068924336	0.000265079925110221	0.000702995460797258	0.0366092323972067
ENSG00000277075	1.3528000251838	-3.10935161115007	3.72526534215509	0.000370550531623401	0.000949488473186544	0.0352845168962261
ENSG00000213066	0.460624237047093	4.1028996216134	3.96152240604846	0.000165384402018629	0.000458959421488083	0.0334118718339464
ENSG00000203791	-0.321212364466335	2.91163287172788	-3.90648161509854	0.000200085749265179	0.000544724572027128	0.0333224499146825
ENSG00000148735	2.58838692508021	2.2677987597796	3.88855020104197	0.000212825409647383	0.000576361506390709	0.0305953355641861
ENSG00000163626	0.317198175104614	4.25756837501955	3.96603030194154	0.000162813584354155	0.000452637987280739	0.0292824505445815
ENSG00000169474	1.80783898045486	-4.50154219673149	3.71947067774356	0.000377818413516641	0.000965770977113603	0.0283914154542257
ENSG00000228252	1.09944581321352	0.827881273602802	3.83049545002222	0.000259615057823141	0.000690142503190297	0.0276558622624439
ENSG00000204618	0.889410481683412	2.29285541800181	3.8860152316412	0.000214687897623194	0.000580935503145521	0.027267676716022
ENSG00000144057	-1.26697167362975	0.892082457938833	-3.82042040930078	0.000268677770550076	0.000711503787579814	0.0259504310907452
ENSG00000184545	-0.709984588615425	4.17722108358481	-3.95565510496954	0.000168788837443817	0.000467116538835769	0.0246862046581855
ENSG00000251022	0.48926735163274	5.19801916389712	3.99175386369567	0.000148861415726172	0.000417314677717425	0.0238817513071696
ENSG00000160767	0.423023997069537	4.63587756407822	3.97735980530375	0.000156520583140763	0.000437260741859935	0.0228078387180268
ENSG00000223745	0.646733404403477	4.86597002047278	3.98374108525747	0.000153079524759901	0.000428429378922549	0.0227296222116795
ENSG00000188263	1.44226519425703	-1.52041074144221	3.74876752842603	0.000342416706733232	0.000885397356383915	0.0226682823997768
ENSG00000082516	0.339904529015589	4.58311939717956	3.9747525595007	0.000157947772455383	0.00044075743865206	0.0198994907333434
ENSG00000204282	0.425588056829195	3.68569253739083	3.93944656579395	0.000178546472243607	0.000491210638304823	0.0181587602855551
ENSG00000034713	-0.316973915189431	6.09210003868723	-3.99809092680133	0.000145604670878644	0.00040904100591261	0.0170239531068415
ENSG00000185379	0.297474886568656	3.97783043590608	3.9509993100958	0.00017153802988395	0.00047413696785067	0.0166756072381382
ENSG00000198780	0.931483683059445	0.173158813845744	3.80097904461796	0.000287027210553008	0.000755218026561804	0.0158543764288073
ENSG00000160714	0.288539922012784	6.29260085247343	3.99728478224349	0.00014601513571371	0.000410079415818918	0.0148463182804157
ENSG00000132329	0.943827396526622	3.23648856039292	3.92002022045636	0.000190954373158747	0.000521773993795712	0.0132992429276184
ENSG00000137285	1.50896484544318	0.349614374910775	3.80657876461818	0.000281622760646913	0.000742359223020054	0.0127349926901461
ENSG00000224383	-1.22378926113139	2.53855352898133	-3.87756782977353	0.000221007636567517	0.000596429662950678	0.00948294287266016
ENSG00000168653	0.4092945551062	5.97365525735493	3.99516422607277	0.000147100170452519	0.000412895811683759	0.00815637596614405
ENSG00000143429	1.01366535952047	0.170999116658183	3.79837459786669	0.000289574454026184	0.000761222351077207	0.00786105964739203
ENSG00000203644	0.489189063527906	2.64129433673862	3.89148468765739	0.000210688705275614	0.000571191012183779	0.00611412531004962
ENSG00000006071	-1.5180249703909	-0.148199486105816	-3.77273240305927	0.000315833203032178	0.000822607703320812	0.00584986987796476
ENSG00000094880	0.323382945617495	4.98642186310449	3.98187568403408	0.000154077847321774	0.000430916034365464	0.00571149491376222
ENSG00000229404	2.14632422144477	-3.2383194693826	3.71441644642931	0.000384268342542366	0.000980760606445635	0.00563384061014283
ENSG00000143793	0.453894519819489	3.71863248352598	3.93681000999661	0.000180183974958389	0.000494970035955023	0.00457913209894301
ENSG00000147874	0.388608252041558	4.3492278716995	3.9620373408006	0.000165088780856919	0.000458265651324394	0.0043014740606937
ENSG00000146425	0.399387010425866	5.90065072970076	3.99361665571901	0.000147896903519436	0.000414900278564719	0.0037129178791222
ENSG00000113593	0.439659407385905	5.35272517078445	3.988240229056	0.000150697155391195	0.000422107522957853	0.0031383331340793
ENSG00000254469	0.393993863050485	0.594872370357312	3.81265217361413	0.0002758710679354	0.000728631854293224	0.00253564176389087
ENSG00000196544	-0.432648858051363	2.61077305343967	-3.88249274823908	0.00021730185046232	0.000587439450173928	-0.00140828761238865
ENSG00000100324	-0.287378985267028	4.94143747698519	-3.9762257918455	0.000157139807660845	0.000438868566119661	-0.0046568006493084
ENSG00000108958	0.419142758947994	0.0513417032144506	3.78849647270521	0.000299433229745487	0.000784674426344521	-0.00566799403360374
ENSG00000178038	-0.773990051554138	6.52193214606728	-3.98962879879766	0.00014996909915557	0.000420243999572638	-0.00638604564248002
ENSG00000280106	-0.568023704092372	1.19898201851691	-3.82788069209199	0.000261938602462491	0.0006956748525739	-0.00781332995789796
ENSG00000178445	1.10719857966541	0.358366886701443	3.80044575031037	0.00028754704308236	0.000756288629023506	-0.00868428384642517
ENSG00000188522	0.603146890305621	3.94742810646646	3.94253124675867	0.000176648755632614	0.000486856475772203	-0.00913595262703293
ENSG00000186010	0.388129462608675	1.28660692751908	3.83558403527362	0.000255149560637519	0.000679530627554968	-0.00922236752371841
ENSG00000064195	1.31341383565039	0.00874007792033281	3.78557455867805	0.000302410307448282	0.000791546666622611	-0.0127908175707443
ENSG00000213759	2.15533172940857	-4.36412936633236	3.70377768556657	0.000398189413050128	0.00101320166165472	-0.0155360501893798
ENSG00000198788	2.09173573305325	-4.36384635522644	3.70231999571865	0.000400133845212166	0.00101741053677744	-0.0197108239203194
ENSG00000110172	0.513452901225262	4.93098220709786	3.97254446641394	0.000159166224751603	0.000443787687582923	-0.0205718058430282
ENSG00000186301	0.986654359741465	2.57398870691224	3.88189924056873	0.000217745266823878	0.000588257754871556	-0.0224935349761468
ENSG00000087995	0.315102279129629	3.73001667793899	3.92801594603258	0.000185750476748201	0.000508800290072896	-0.0247560851092956
ENSG00000169372	-0.393523874232037	2.77091135996014	-3.88176739685731	0.000217843886263171	0.000588445049232329	-0.0260357915518163
