	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000162222	379.314252629871	0.562840847624573	0.0728818274455605	7.72265003981946	1.13935679220251e-14	1.16599789090964e-13
ENSG00000185670	124.595677590323	0.156727396829595	0.128933414822491	1.21556849359314	0.224149342209586	0.279182598775396
ENSG00000168002	918.072744260182	0.220523844391044	0.076479520683356	2.88343653857439	0.0039336189772188	0.00715834427625268
ENSG00000162227	332.439590708352	0.000138691423222161	0.0742359195970164	0.00186825224197445	0.998509351247595	0.998757934535597
ENSG00000168569	271.373392341057	0.464138567783747	0.0963430893162813	4.81755952687009	1.45324742871564e-06	4.70951566308575e-06
ENSG00000185475	663.449513269423	0.14713524669778	0.0825192504559594	1.78304148286351	0.0745795508605953	0.104829876660964
ENSG00000162231	3242.98837300066	-0.31203949943585	0.0910315911772576	-3.42781550229352	0.000608458822420952	0.00128301976315886
ENSG00000162236	982.849651691244	-0.191491515521964	0.0805017498379194	-2.37872488371382	0.0173726365057138	0.0279819285157077
ENSG00000133316	546.394315455619	0.206516848011043	0.0913650694908854	2.26034795531617	0.0237996638748389	0.0373058245616134
ENSG00000255717	1229.82732486347	0.765413844654393	0.116149442320286	6.58990546458019	4.40106717825548e-11	2.72963996739656e-10
ENSG00000168003	3240.44033739202	0.00624206081344746	0.102768710173987	0.0607389233831942	0.951567132513578	0.962054963516118
ENSG00000168539	37.7971729231029	-3.20479178165312	0.466064647163773	-6.87628165138852	6.14349806104503e-12	4.26397223066498e-11
ENSG00000184999	11.7215843443058	-0.911415538452892	0.422365535827395	-2.15788330519788	0.0309369058107241	0.047322888969134
ENSG00000168004	80.7909932374812	-1.21263183258864	0.325612189240527	-3.72415982158727	0.000195966756786491	0.000452347027126718
ENSG00000133317	16.0326520178091	-0.48811736715716	0.298646695833411	-1.63443083070117	0.102168418988029	0.139112197983632
ENSG00000133321	1349.78685400703	0.0518365074175692	0.210069316457788	0.246759061683268	0.805094694909015	0.840926913431457
ENSG00000133328	34.7378755302492	1.54549485470441	0.33806061886541	4.5716500782947	4.83898526688657e-06	1.43632350807453e-05
ENSG00000176485	1305.02866931496	0.0248026694043169	0.181293201722043	0.136809704769538	0.891181212480063	0.913368673920309
ENSG00000184743	2502.76513900039	-0.234664149230207	0.0843078417091287	-2.78342019523906	0.0053789093334548	0.00954735020319611
ENSG00000133318	4014.56134763421	-0.0360525247318074	0.0805997748773304	-0.447303045035522	0.654656268698782	0.707634639864936
ENSG00000188070	816.2538262493	-0.235520673765902	0.131709828329764	-1.78817842793194	0.0737472254904978	0.103805213906853
ENSG00000168005	455.505684639851	0.336406360524069	0.120358471646034	2.79503682560392	0.00518938035588303	0.00923869744499595
ENSG00000072518	1447.86202403372	0.161575179417811	0.0643179361838908	2.51213252483496	0.0120004013789597	0.0199467204453022
ENSG00000167771	55.2879874613955	1.49529036201202	0.255261737805491	5.85787112031426	4.68838255246963e-09	2.20006814054105e-08
ENSG00000110583	805.760184877058	0.720957744069896	0.0811938681476321	8.87946048781667	6.71854247153383e-19	1.26731267333937e-17
ENSG00000176340	1095.81014465981	0.108489757029643	0.0990608867906948	1.09518257451975	0.273436658241528	0.332168411889342
ENSG00000167770	1622.15118901694	0.20860520494095	0.0721751958909811	2.89026170785935	0.00384921231157184	0.00701886413063145
ENSG00000133315	321.622168203355	0.233214589624243	0.150831321473849	1.54619469845776	0.122057553505993	0.162967844768171
ENSG00000126500	15.3852165056223	1.64761269248265	0.269261348009144	6.11900929956978	9.41589100295976e-10	4.86887604526277e-09
ENSG00000168439	2686.78732970222	0.593137346188437	0.115049479234024	5.15549787915097	2.52957905177647e-07	9.17600461739571e-07
ENSG00000149781	1480.28662942449	-0.752352585026398	0.174013862547748	-4.32352097707135	1.53558529650553e-05	4.2258045234931e-05
ENSG00000149743	511.80402613354	0.753357445592236	0.110796547143199	6.79946681568119	1.05007047976802e-11	7.06459004288675e-11
