	Ctrl_mean	Treat_mean	theta	prob	log2FC	adj.p
ENSG00000174307	1340.68052557053	1343.86210984822	-0.00708773835299452	0.00219350134691287	-0.0034196201230495	0.997806498653087
ENSG00000159176	8460.57709898037	12618.0565422816	-2.17442045083806	0.99551552981332	-0.576661742165216	0.00448447018668041
ENSG00000223396	88.9624147177565	46.4767334338535	0.801254847583713	0.953572022674588	0.936687273771975	0.0464279773254124
ENSG00000134369	1527.17341531555	1321.94331766867	0.416085726762487	0.824817178866933	0.208203575724904	0.175182821133067
ENSG00000198700	2923.77027440277	2384.6505229084	0.922126535426462	0.963543898971806	0.29405210994651	0.0364561010281943
ENSG00000198892	317.882786482008	285.844619474313	0.179145967952907	0.423888323283288	0.153263761592217	0.576111676716712
ENSG00000163431	1060.81906683495	1785.09557229692	-1.25066713367343	0.97495381408255	-0.750822705472346	0.0250461859174499
ENSG00000134375	1261.93447522871	944.997241790007	0.843561964855077	0.957476645853982	0.417254978082637	0.0425233541460178
ENSG00000176393	2278.621657219	1991.86353757516	0.565874020622734	0.905149753911366	0.194042587264116	0.0948502460886336
ENSG00000273478	104.831580021313	66.7997184189325	0.615908025775582	0.919851962109595	0.65015946102998	0.0801480378904051
ENSG00000234678	50.1722283695375	26.6387594198045	0.784824989149535	0.951685240004276	0.913362119010901	0.0483147599957243
ENSG00000163435	5822.74178620526	3181.34653208783	1.92040708133921	0.992734629690065	0.872061115041388	0.00726537030993513
ENSG00000249007	155.747399254325	41.7798827214191	1.30373777472322	0.985297409142079	1.89832772483456	0.0147025908579212
ENSG00000170075	14.5481741305667	6.70184305608799	0.561146652151869	0.903567854426311	1.11820829198505	0.0964321455736891
ENSG00000143862	1053.07415110597	1248.55403888169	-0.520413614019654	0.821199605483604	-0.245651238358724	0.178800394516396
ENSG00000143851	585.605795684351	503.253211594596	0.278118898002088	0.65130243563951	0.218645357931104	0.34869756436049
ENSG00000243323	40.2690620074129	22.0292577665508	0.578557366452745	0.909170970347619	0.870250980764184	0.0908290296523807
ENSG00000133067	210.952226410602	252.898082205694	-0.238431336200511	0.463358385195965	-0.261639782714022	0.536641614804035
ENSG00000077152	221.432019515725	43.5071675172462	1.9399804164581	0.992055880843658	2.34753885371916	0.00794411915634174
ENSG00000077157	4106.47020727528	4399.09117900038	-0.292507906031457	0.571336317846301	-0.0993066727207385	0.428663682153699
ENSG00000236439	170.204076482782	129.578572547327	0.378950667164401	0.790280315238602	0.39343842068146	0.209719684761398
ENSG00000143858	128.409956382336	43.1727383688116	1.05071078187902	0.97272222209156	1.57256455910974	0.0272777779084398
ENSG00000117139	2912.69252566371	1658.38503304624	2.03063020827055	0.992826299799773	0.812574412149382	0.00717370020022701
ENSG00000228288	74.7557633149488	21.8620277080805	1.2723270546596	0.983262194319185	1.77375759103517	0.0167378056808154
ENSG00000214796	155.256999366907	33.8250500816656	1.49563157932814	0.987465195321048	2.19849433476523	0.0125348046789521
ENSG00000183155	440.389114247102	312.864353256718	0.657644094815676	0.930363049732295	0.493241516125346	0.0696369502677047
ENSG00000117153	1321.22771762932	964.128151776166	0.960410036268487	0.967418463671654	0.454582313776198	0.0325815363283459
ENSG00000159346	3987.15533206459	3800.53990458303	0.266527618882139	0.62994945681266	0.069155428783836	0.37005054318734
ENSG00000159348	1732.7737056963	1562.68297306763	0.379042420280624	0.790380444906556	0.149058132315597	0.209619555093444
ENSG00000163444	1063.45230624513	889.352153142784	0.510468517087559	0.882302518106164	0.257928637335188	0.117697481893836
ENSG00000143847	258.600144268201	114.208287499541	1.01467967600902	0.970254927673544	1.17905573664993	0.0297450723264564
ENSG00000163485	127.415498443038	108.3995205514	0.193640115118002	0.464122202898709	0.233182397711686	0.535877797101291
ENSG00000133055	44.8329007141398	19.1254980148752	0.512278255833311	0.883183309525234	1.22906053051134	0.116816690474766
ENSG00000133048	3036.78242710468	1185.56880433956	1.73006304511434	0.991789283966466	1.35696415719928	0.00821071603353352
ENSG00000133063	1144.39787471777	806.325092886896	0.473955270591765	0.863929826412343	0.505155198841459	0.136070173587657
ENSG00000159388	7290.14444728461	13737.9680035893	-2.16325103801391	0.995722605433984	-0.914149323908665	0.00427739456601561
ENSG00000122176	2197.56393589817	2896.87716407239	-0.895442504475622	0.940994750979259	-0.398593371753039	0.0590052490207406
ENSG00000188783	3968.17053005472	8892.36776123241	-2.06390067068072	0.996656182031666	-1.16409358894679	0.00334381796833383
ENSG00000058668	7041.91924449783	8316.16177275994	-0.884526255185323	0.939387751067724	-0.239949140228879	0.0606122489322761
ENSG00000122188	289.90280464665	217.329098504175	0.362561929889818	0.771609994510419	0.415687938773659	0.228390005489581
ENSG00000058673	5934.50527195769	4448.27902259855	1.91221973724756	0.993201054326859	0.415880479751906	0.00679894567314088
ENSG00000257315	263.039718692077	96.2009290877965	1.23393208230748	0.98072793422828	1.45115792882996	0.0192720657717204
ENSG00000182004	1013.18841574235	597.080537269659	1.22603399368172	0.98064595198234	0.762905039452291	0.0193540480176604
ENSG00000143842	1280.47849517315	1841.46504549501	-1.0656168249817	0.962727673933933	-0.524170988417195	0.0372723260660673
ENSG00000143845	221.196563879519	125.846546364037	0.730743057006978	0.945509246192784	0.813663349748372	0.0544907538072161
ENSG00000143839	20.0754103101907	17.5765896090569	0.122560220020423	0.258259072284132	0.191774303404397	0.741740927715868
ENSG00000170498	32.4996504958262	7.34569138052166	0.961185636007684	0.967467585959083	2.14545401381464	0.032532414040917
ENSG00000174567	283.604383504143	117.894057315176	1.10222314905789	0.974513563449627	1.26638883339543	0.025486436550373
ENSG00000143850	1251.06118951618	703.347075964324	1.30409762917554	0.985313517767437	0.830843666408021	0.014686482232563
ENSG00000158615	3133.98663738217	4634.28060445844	-1.09268162990703	0.965096880527121	-0.564346373153902	0.0349031194728789
ENSG00000133056	1704.61577758785	2050.20798843944	-0.620247570170139	0.871192212765891	-0.266323684211081	0.128807787234109
ENSG00000198625	3251.60414434893	2791.72272157694	0.737617275172537	0.946607590248801	0.219995974175094	0.0533924097511993
ENSG00000170382	155.688430478156	168.451795237364	-0.106248979235335	0.121633573961901	-0.113674064924887	0.878366426038099
ENSG00000240219	58.6627205117516	30.9987413677568	0.634436632793777	0.924569256038424	0.920234338928427	0.0754307439615762
ENSG00000163531	1063.87399008594	2067.22679237655	-1.77365751744136	0.993260468331921	-0.958369391560277	0.00673953166807928
ENSG00000174529	71.84329872913	44.6341417624129	0.594395281999239	0.913879192151444	0.686705908168852	0.0861208078485564
ENSG00000117222	829.154301457832	650.878714426138	0.612598636249318	0.918980762106965	0.349251870226077	0.0810192378930354
ENSG00000271580	22.3742927697741	10.432133731416	0.856124912763335	0.958562373514891	1.10080781190253	0.0414376264851087
ENSG00000133059	955.309861173114	1002.36376185677	-0.134069576158782	0.19083330909632	-0.0693655014132975	0.80916669090368
ENSG00000133069	143.58239472881	204.844814388049	-0.515748647961811	0.818034123202516	-0.512652506900663	0.181965876797484
ENSG00000163545	482.58853712119	339.983335464815	0.573164339403543	0.907498430835561	0.505329614435755	0.0925015691644392
ENSG00000162873	53.07934738807	18.3192604100821	1.03327251452375	0.971579888746789	1.53478937309147	0.0284201112532111
ENSG00000235363	46.127374449002	31.9923277040902	0.451367569480373	0.849013358998791	0.527897212975129	0.150986641001209
ENSG00000186007	57.5876547105256	11.9961031069241	1.52302132536027	0.987926260649215	2.26319374128055	0.012073739350785
ENSG00000281406	154.544941568902	19.6502467426964	2.15180527474707	0.987564977296569	2.97540710069348	0.0124350227034309
ENSG00000117266	1060.22331743563	870.590282057366	0.533203507746097	0.892982616154775	0.284302353907968	0.107017383845225
ENSG00000174514	1465.39107357328	496.434294567842	1.87492489547378	0.994816317092452	1.56161104466884	0.00518368290754812
ENSG00000206762	27.8837398342085	9.31752851567145	0.999213225661311	0.969605177735596	1.58140483756528	0.0303948222644038
ENSG00000158711	2662.63411556939	1901.3769462332	1.29845010134494	0.985033151353522	0.485809621699649	0.0149668486464776
ENSG00000158715	479.019757299802	388.643022580779	0.356133930141314	0.764030164777871	0.30163954618144	0.235969835222129
ENSG00000069275	7416.81712899455	7212.3934034573	0.191880835216634	0.459332679257337	0.0403221065732257	0.540667320742663
ENSG00000117280	864.202070135288	861.442432279485	0.00857328295271347	0.0119048267432631	0.00461429829563595	0.988095173256737
ENSG00000133065	1703.45776781092	1832.94301399995	-0.234636227049595	0.45434391075564	-0.105695752814363	0.54565608924436
ENSG00000174502	1845.8685336247	1192.11595960296	0.83874750871576	0.957062391856529	0.630775228495727	0.0429376081434709
ENSG00000276600	601.846938646843	682.11587626166	-0.221949200899263	0.422799261343759	-0.180620213459897	0.577200738656241
ENSG00000196188	4686.63295926622	2645.40451704834	1.1428601325619	0.977128203617295	0.825063466199156	0.0228717963827053
ENSG00000263961	195.257336312973	190.395149997839	0.0343914134957749	0.0452174596013959	0.0363800262553463	0.954782540398604
ENSG00000196550	27.8938067932783	20.7739541244798	0.288241256952164	0.668674136634863	0.42516899329208	0.331325863365137
ENSG00000266028	1440.73023875917	1875.54019254866	-0.921033467878887	0.943198832967725	-0.380505948401797	0.0568011670322746
ENSG00000263528	486.541844193438	267.882859577972	1.01323627962167	0.970181536137199	0.860961613215609	0.0298184638628014
ENSG00000162888	22.5400023877395	10.76544469671	0.783426308309147	0.951535280349079	1.06607975306245	0.0484647196509211
ENSG00000266094	1857.32214331819	2507.56000830161	-1.06118508846779	0.962317793342485	-0.433060161039274	0.0376822066575146
ENSG00000143486	1615.25763020917	1395.52715203631	0.491695257075174	0.873315951682119	0.210954095675394	0.126684048317881
ENSG00000143479	385.531252094951	442.03587698467	-0.208122599359538	0.387597721106912	-0.197315654686842	0.612402278893088
ENSG00000162889	3876.84826379262	4177.36661853903	-0.328633818812775	0.632092400722854	-0.107709493947531	0.367907599277146
ENSG00000224114	114.596221759504	80.3399946650303	0.344024778746493	0.749448563402267	0.512369208490848	0.250551436597733
ENSG00000136634	52.2123572775455	239.753632808032	-1.11983137064548	0.968095300606011	-2.1990894755914	0.0319046993939885
ENSG00000162891	6.6737319096578	47.5360000524229	-0.959414094856459	0.947000483849949	-2.83245487355181	0.0529995161500513
ENSG00000162892	93.8954222438442	119.475680634791	-0.223253370044102	0.426107716489102	-0.347590258543276	0.573892283510898
ENSG00000162894	406.108281722984	363.473053680403	0.158745837509465	0.364365838955648	0.160016035347806	0.635634161044352
ENSG00000162896	23161.1758481163	9794.26694659248	2.0304906028242	0.992829323001027	1.24169907510906	0.00717067699897322
ENSG00000162897	14.9378873431514	6.11132668016257	0.558601878614334	0.902695401480068	1.28941861574911	0.0973045985199325
ENSG00000182795	5347.53676575163	6918.0048161297	-0.938970239890044	0.944482141322819	-0.371481521736507	0.0555178586771805
ENSG00000123836	2085.40936716756	1893.7347765542	0.276606828062635	0.648604218563975	0.139096322385659	0.351395781436025
ENSG00000180667	930.263646889898	487.126565382193	1.22641491565402	0.980643662295158	0.933342987216716	0.019356337704842
ENSG00000123843	593.475890677692	148.851123933098	1.44933046219174	0.984985813027262	1.99531930811423	0.0150141869727384
ENSG00000123838	10203.011467094	5906.86377141568	0.965569636710177	0.967743234830201	0.788530788388674	0.0322567651697988
ENSG00000275392	38.8291499376844	23.325674382041	0.345823051507859	0.751647524814578	0.735221331301719	0.248352475185422
ENSG00000196352	9493.91879058116	10399.0050041058	-0.317489292396614	0.613938426452675	-0.131369880902387	0.386061573547325
ENSG00000274245	39.0557306379218	46.2085894462387	-0.167159938046655	0.279341761925968	-0.242626800574813	0.720658238074032
ENSG00000117322	408.60506074866	190.576751911959	0.665618749143763	0.932118285465818	1.10033493416394	0.0678817145341816
ENSG00000203710	281.70006869256	342.136478924106	-0.266180479383738	0.522077759421325	-0.280412018340891	0.477922240578675
ENSG00000117335	13014.5964494641	9170.37284945214	2.09516823497447	0.99162761632625	0.505078280732186	0.00837238367374959
ENSG00000203709	1001.00501197831	1121.64913827462	-0.255282423961139	0.500318262178766	-0.164172261116648	0.499681737821234
ENSG00000174059	2831.37548481687	5454.43666065896	-2.3066284894491	0.990282218801259	-0.945927115413099	0.00971778119874067
ENSG00000076356	3234.74389556327	4090.76283655331	-0.948494374821278	0.945495100208661	-0.33871840466781	0.0545048997913394
ENSG00000230937	52.4624061148165	111.319054967873	-0.535697526533901	0.830601552048	-1.08534468479563	0.169398447952
ENSG00000008118	44.3710222480094	61.0533374056324	-0.377271086758386	0.700420267273862	-0.460452369246305	0.299579732726138
ENSG00000196878	5483.8350793005	3087.49217088282	1.82577435061576	0.993775928814318	0.828749705816259	0.00622407118568225
ENSG00000123689	977.964442640253	1208.99026239168	-0.337693020046744	0.64645378058484	-0.305948707732051	0.35354621941516
ENSG00000117594	298.716579067164	439.066679445018	-0.61540642795514	0.869185617559509	-0.5556627423194	0.130814382440491
ENSG00000009790	539.411134975139	412.895171154641	0.477668857616502	0.866081722171047	0.385609757029512	0.133918277828953
ENSG00000162757	112.844547082772	59.5669350723534	0.856944775655086	0.95863128473055	0.921753071368301	0.0413687152694503
ENSG00000117595	1291.86696713599	876.489651093794	1.00934048428498	0.970003129245187	0.559648550981366	0.0299968707548129
ENSG00000117597	865.497084779783	544.774080058522	1.03789454627343	0.97195243387759	0.667870897589764	0.0280475661224098
ENSG00000143469	19.9583658968013	1.24573729671511	1.71373058097548	0.9917480627088	4.00192183652054	0.00825193729119988
ENSG00000203706	87.8576235338226	98.5338303130193	-0.143007641253457	0.214043316367828	-0.165451663844092	0.785956683632172
ENSG00000082497	460.115106051984	302.335439239993	0.704195694697462	0.940220504386357	0.60584472327194	0.0597794956136434
ENSG00000054392	343.058559462191	268.488959151405	0.431997096105742	0.836023751373588	0.35359210011676	0.163976248626412
ENSG00000117625	1791.42268904782	1552.60178095129	0.499517896275994	0.877041345324597	0.206417936140753	0.122958654675403
ENSG00000082512	1646.14544859127	981.014154393499	1.38369921254424	0.983938460772136	0.746745956316588	0.0160615392278644
ENSG00000153363	276.21499947876	132.067554015474	1.05552030031685	0.972860007039654	1.0645155924456	0.0271399929603455
ENSG00000236809	17.803007414728	4.51827220339439	1.22191689951638	0.980696423450566	1.97827787876585	0.019303576549434
ENSG00000170385	1530.53556960908	1158.54892975173	0.779262527883393	0.951107540985616	0.401717597682878	0.0488924590143842
ENSG00000117650	171.440223470666	24.1883849289859	1.88846637461289	0.994461724201317	2.82531928751754	0.00553827579868282
ENSG00000231057	25.6039809846112	48.5566449692454	-0.442279935886023	0.763717378536175	-0.923300599479216	0.236282621463825
ENSG00000123684	2601.94102742667	1694.83627405759	1.53981053024507	0.987573824538593	0.618442352274574	0.012426175461407
ENSG00000143493	720.344906654469	457.914131673015	0.995726760162389	0.969463244449576	0.653610756745935	0.0305367555504239
ENSG00000143476	287.613687929628	140.131537059894	0.976840255145585	0.968448857376522	1.03735066170695	0.0315511426234782
ENSG00000220749	29.6216822326001	35.0049590098397	-0.191808989562082	0.345936819772005	-0.240905742815315	0.654063180227995
ENSG00000066027	2878.3368150813	3491.75758556813	-0.83818323878822	0.931520759417923	-0.27871798151314	0.0684792405820774
ENSG00000229832	12.5887605496722	5.921381072243	0.702901141644718	0.939937763851775	1.08813063983891	0.0600622361482247
ENSG00000065600	264.512684892982	178.44653659592	0.599917957349921	0.915472870934189	0.567845008545771	0.0845271290658114
ENSG00000117691	1088.95597429866	970.892430027657	0.297728933855094	0.684062566175773	0.165562261823041	0.315937433824227
ENSG00000260805	42.4869628167963	44.4655731694867	-0.0542932362428122	0.025770113602009	-0.065668566183198	0.974229886397991
ENSG00000162772	2843.96931601048	5543.64963331122	-1.48540668397127	0.988168138896799	-0.962930180340258	0.0118318611032008
ENSG00000123685	141.773214137091	161.789417026409	-0.172623302067516	0.294411552152159	-0.190532257908803	0.705588447847841
ENSG00000117697	643.220033978727	555.770398729785	0.337217017972743	0.740953006404167	0.210823345741688	0.259046993595833
ENSG00000203705	367.314512421766	359.660399149327	0.0414362631492423	0.0581389738298643	0.0303805788851828	0.941861026170136
ENSG00000198468	70.3776683572581	35.8620604724961	0.707686068799582	0.940978908924941	0.972659336417805	0.0590210910750595
ENSG00000162769	757.813310947802	419.201371531863	1.22821391186418	0.980644153605829	0.854199043871473	0.0193558463941707
ENSG00000143494	145.427494776199	181.004676518219	-0.309820232704488	0.601229496693398	-0.315726918418428	0.398770503306602
ENSG00000174606	1305.30422020661	1113.75324502847	0.500710615192479	0.877608244420658	0.228956451941823	0.122391755579342
ENSG00000136643	856.698051142258	681.729313262987	0.557477445656123	0.902305659101225	0.329587788637925	0.0976943408987752
ENSG00000117707	286.250783794666	164.955819874226	0.535230609529267	0.893847570023852	0.795199964396947	0.106152429976148
ENSG00000143499	1284.19734726359	1133.83148521007	0.386549462764961	0.7983790462133	0.179660686850219	0.2016209537867
ENSG00000152104	1523.36077832187	2191.22337835759	-1.19243788075301	0.973555798347621	-0.524478906975519	0.0264442016523788
ENSG00000117724	847.58826639469	115.65268397992	2.67182850855234	0.996143026077164	2.87356486853361	0.00385697392283613
ENSG00000082482	10.970269208262	12.5806977969867	-0.105167676545613	0.119060005752171	-0.197613014871403	0.880939994247829
ENSG00000136636	1574.91554218121	1643.35859347859	-0.139991620354102	0.206155301077573	-0.0613728583463132	0.793844698922427
ENSG00000196482	49.218089656717	45.4935791925118	0.0780647713889965	0.140084922762761	0.113525719684911	0.859915077237239
ENSG00000092978	605.015334959313	415.160862817012	0.80001123903124	0.953428816193625	0.543301262618966	0.0465711838063755
ENSG00000162814	100.041086075128	99.0705363419017	0.00859405446953916	0.0119223075596346	0.0140646573993068	0.988077692440365
ENSG00000067533	566.024908548308	466.997737092321	0.409234590997345	0.819423596239665	0.277449982678922	0.180576403760335
ENSG00000092969	398.246799073103	615.388147791114	-0.800653963541548	0.924633456306428	-0.627833891953994	0.0753665436935717
ENSG00000143353	540.532608432188	434.878525795345	0.452807256895539	0.850001237079796	0.313769182704344	0.149998762920204
ENSG00000277007	33.038001200695	18.9043112506332	0.612848452493607	0.919046807007856	0.805411118419161	0.0809531929921439
ENSG00000136628	3693.72536138472	2293.57175304754	2.04250066196095	0.992530816050367	0.687480559978952	0.00746918394963303
ENSG00000162813	905.622009921845	698.481745634979	0.682642458342453	0.935595254116069	0.374686609120435	0.064404745883931
ENSG00000067704	3303.18727636239	2282.78045721902	1.54047485336924	0.987561735678738	0.533066649148447	0.0124382643212624
ENSG00000118873	1728.98456213667	1263.8702543117	1.0823511412541	0.973033780151679	0.452076619680932	0.026966219848321
ENSG00000218283	552.355338050379	640.491806065453	-0.342122566502024	0.653257367173473	-0.213583442094037	0.346742632826527
ENSG00000116141	300.414261899422	256.217976267063	0.234108600411744	0.563945156713996	0.229581606347108	0.436054843286004
ENSG00000162817	1004.83600321108	1382.2562099342	-0.715807476933165	0.90213879495632	-0.460064991225226	0.0978612050436802
ENSG00000117791	868.443272177736	1237.79751505278	-0.960128425018489	0.947110567108626	-0.511271812324925	0.0528894328913744
ENSG00000186205	493.899256424594	455.510947479625	0.138949574258185	0.305104752623463	0.116731069391264	0.694895247376537
ENSG00000272823	12.6195476976505	26.0101933457999	-0.719009568636106	0.903372252434198	-1.04341692051396	0.0966277475658019
ENSG00000238078	24.9990756134756	51.3983479501839	-0.756492192022626	0.914398434932502	-1.03984723935789	0.0856015650674977
ENSG00000136630	437.94648623228	836.928985400586	-1.26083203717428	0.975895732962543	-0.934350619159601	0.0241042670374574
ENSG00000143507	486.187647528513	384.490711913132	0.453989194673989	0.850813416159524	0.338564491939099	0.149186583840476
ENSG00000227925	34.283979821056	6.92947468142476	1.18107577165205	0.98001432940461	2.30671670103382	0.01998567059539
ENSG00000200033	20.8746399728553	5.5277621301854	1.0963708136561	0.973928464479057	1.91698387514368	0.0260715355209433
ENSG00000238042	78.9457305239726	14.7052350293885	1.45056518989221	0.985008987542601	2.42453140301178	0.0149910124573986
ENSG00000228437	43.9628725357133	1.94581380610785	2.38505836923318	0.994288209744059	4.49784008400197	0.00571179025594104
ENSG00000143512	130.119030291039	6.65430910264929	1.86062901314344	0.994895609982928	4.28939928252801	0.00510439001707208
ENSG00000143498	177.67937215685	114.678380979802	0.66727476663647	0.932465202701888	0.631682758155532	0.0675347972981122
ENSG00000225265	32.233578904535	15.3604445590578	0.753740419091561	0.948676490522423	1.0693444093126	0.0513235094775774
ENSG00000154305	2935.81304773886	2028.51300656289	1.59031848935522	0.989754197032176	0.533337547492386	0.0102458029678242
ENSG00000272750	67.0803637084303	58.8484048045752	0.172664898873247	0.405360263853058	0.188887202325621	0.594639736146942
ENSG00000186063	1102.90280086446	1099.02616488526	0.01035785205145	0.0134717041201788	0.00507991798825296	0.986528295879821
ENSG00000162819	2004.81366394706	1587.29618158083	0.842975509441524	0.957425892734434	0.336896799576057	0.0425741072655659
ENSG00000197520	76.5527837846155	20.9013435247105	1.05030626162238	0.972707345783033	1.87285916042127	0.027292654216967
ENSG00000228106	143.807524433675	90.4596681815368	0.593993601695253	0.913762344513404	0.668792554721745	0.086237655486596
ENSG00000154309	735.300480234847	1035.15875677573	-0.770783070941433	0.917162063509112	-0.493446210851476	0.0828379364908876
ENSG00000187554	487.322511345328	482.252791103457	0.0208674251156483	0.0248405917893377	0.0150872797413709	0.975159408210662
ENSG00000143502	370.750719591235	193.164716027768	0.863388417061765	0.959154888625394	0.940617901024371	0.0408451113746061
ENSG00000203697	5808.05865150483	1963.58654255445	2.63088508633525	0.998032616639464	1.56456483783491	0.00196738336053603
ENSG00000162909	13317.9853080247	13693.6917070757	-0.206744085026702	0.384098243095216	-0.0401355840603379	0.615901756904784
ENSG00000143514	1833.82492544911	2070.48911132191	-0.413898978085599	0.738280764385536	-0.175115703637376	0.261719235614464
ENSG00000272645	459.471836774118	242.710532247227	1.04257307540285	0.972293017625843	0.920739719996236	0.0277069823741566
ENSG00000232372	57.7030632105286	36.8860234683558	0.561738921381954	0.90376791323042	0.6455736411039	0.0962320867695799
ENSG00000185495	268.289682636227	182.4431233667	0.605705947079284	0.917105317803622	0.556344801312317	0.0828946821963776
ENSG00000143756	1640.60536481603	1237.43594118338	0.880226186470143	0.960229436910873	0.406874408643921	0.0397705630891272
ENSG00000143753	1973.90168977451	2030.19280342517	-0.101363972310765	0.110117578349841	-0.0405666057134073	0.889882421650159
ENSG00000143748	750.055319013974	472.317584234893	1.04020637661943	0.972127999599462	0.667239755403549	0.0278720004005378
ENSG00000143771	1369.23359873554	1000.64756380063	0.900874728078806	0.961263020345708	0.452434664527689	0.0387369796542917
ENSG00000162923	5017.11549882103	4284.62475519496	0.960746260178384	0.967439789650303	0.22768929118649	0.032560210349697
ENSG00000143786	124.746267256852	86.6095782303638	0.432992428780797	0.836687048750069	0.526398159083834	0.163312951249931
ENSG00000185842	386.813995247824	86.9493448388685	2.01060321484601	0.993181426210758	2.1533929316352	0.00681857378924211
ENSG00000143815	1922.18247209034	1573.80353636904	0.714587432566689	0.942442434290436	0.288489841927769	0.0575575657095639
ENSG00000154380	4062.08446948885	3121.15982639413	1.21398802138784	0.9809200954225	0.380138004464949	0.0190799045774999
ENSG00000143742	3775.51258220265	2859.68100101905	1.27206097795279	0.983242110455615	0.400818302568971	0.0167578895443847
ENSG00000143819	6119.3807698846	5683.08859380223	0.259596263897146	0.616526141034884	0.106710465869308	0.383473858965116
ENSG00000242861	300.754338087733	171.281548643999	0.778012075461325	0.950983990551965	0.812215801980995	0.0490160094480349
ENSG00000196187	4537.25627694643	2783.35787730303	1.90876767240235	0.993412209960271	0.704993730675608	0.00658779003972909
ENSG00000143811	1368.94973535421	930.941018628097	1.09482622414913	0.973789701254079	0.556307803804072	0.0262102987459205
ENSG00000143768	69.9414585407335	79.1244727094413	-0.123738936279799	0.164589494269683	-0.177976098429482	0.835410505730317
ENSG00000143751	800.531076397671	928.905358491397	-0.377677907968479	0.700898015431521	-0.214574206276732	0.299101984568479
ENSG00000163041	1800.59968359323	1685.84295526385	0.24761430355316	0.592479241689591	0.0950073230030049	0.407520758310409
ENSG00000225518	15.1555783633247	5.8945191238709	0.945482415588949	0.966319128752218	1.36240288118514	0.0336808712477822
ENSG00000182827	1853.04526144511	1539.59395877716	0.679118502285815	0.934875272711636	0.267348204984167	0.0651247272883644
ENSG00000234478	31.482822256892	23.8921648976389	0.251995715760444	0.601387434633898	0.398027292050104	0.398612565366102
ENSG00000185155	24.3707201439904	13.72318099204	0.456965073548476	0.852858615145558	0.828533950049036	0.147141384854442
ENSG00000183814	192.979468644132	139.549423605793	0.479293206669924	0.8669886410974	0.467671199796158	0.1330113589026
ENSG00000143799	3115.36651887034	2240.35748473368	1.36826561757179	0.984736984095448	0.475672948820922	0.0152630159045517
ENSG00000203685	122.850912473481	120.488568122739	0.0187021634039636	0.0221796396649897	0.0280123023597382	0.97782036033501
ENSG00000143772	1679.84583964631	2644.33171288953	-1.49599493168475	0.988470090742444	-0.654574322003233	0.0115299092575557
ENSG00000143801	681.300373326653	609.219274541289	0.264291156133614	0.625667424666602	0.161329410628591	0.374332575333398
ENSG00000163050	1348.47336578798	1387.18233551899	-0.0863329085476265	0.0771489701911139	-0.0408304057708687	0.922851029808886
ENSG00000143776	2902.52054408793	2238.10934175287	1.01012761623248	0.970036910748309	0.37502575833937	0.0299630892516911
ENSG00000181450	346.66254329795	238.199237249908	0.645419031108399	0.92738250487076	0.541363169054476	0.0726174951292401
ENSG00000143740	692.708765131469	559.807867720195	0.491174902654801	0.87306544044092	0.307317165813341	0.12693455955908
ENSG00000081692	203.980487264557	156.599643125655	0.400189000229677	0.811627261766224	0.381350225977855	0.188372738233776
ENSG00000143816	291.241756262544	469.082671806896	-0.765473541234949	0.916071804944565	-0.687624993634225	0.0839281950554347
ENSG00000154342	65.6531367961938	240.560050321448	-1.43372540518154	0.987008131757562	-1.87346122739972	0.0129918682424383
ENSG00000143761	9688.44764619019	9088.05467144334	0.472772958260597	0.863219740507571	0.0922940112679454	0.136780259492429
ENSG00000143793	419.651217210732	336.950142900224	0.396569730562274	0.808285677872942	0.316655627732473	0.191714322127058
ENSG00000162910	723.382354137272	571.531633708787	0.514315340568827	0.884175678672274	0.339925053582487	0.115824321327726
ENSG00000224566	16.0393622903846	4.99704143834923	0.929216405710981	0.964495135044488	1.68247069587081	0.0355048649555124
ENSG00000280157	38.0356791788948	12.5529005752292	1.00925246266076	0.969999414909085	1.59933260302759	0.0300005850909145
ENSG00000143774	4244.96692173466	4644.7915780884	-0.43642518530808	0.758475447300623	-0.12986054935423	0.241524552699377
ENSG00000198835	141.993728620013	226.376102031782	-0.554716964212073	0.840837570511089	-0.672894452237225	0.159162429488911
ENSG00000181873	381.927265012289	536.978776775742	-0.674742730459874	0.889174857707408	-0.491567154423987	0.110825142292592
ENSG00000162913	40.1776664896292	52.9066599687371	-0.322000472067902	0.621330293117932	-0.397055567278303	0.378669706882068
ENSG00000154358	1731.71881778398	2342.93542675786	-0.926437417434536	0.943531132120855	-0.436112496716763	0.0564688678791445
ENSG00000269890	26.5948315030002	24.5574048231012	0.0961697205731349	0.186166083906826	0.11498778882901	0.813833916093174
ENSG00000154370	786.572581202334	614.263569752226	0.561993397635941	0.90385395828061	0.356722073220608	0.0961460417193901
ENSG00000162931	127.012248060328	69.3769120048288	0.644153119889496	0.927060054182903	0.87244009363642	0.0729399458170965
ENSG00000181218	76.4031502804862	44.6973714174889	0.547659716217927	0.898772294684982	0.773442133912313	0.101227705315018
ENSG00000196890	19.9115066390004	16.4186629693808	0.152640576825692	0.34600106825883	0.278265741167135	0.65399893174117
ENSG00000168159	2046.58277374723	1944.85485779229	0.1978468727684	0.475459155639108	0.0735545249436589	0.524540844360892
ENSG00000234975	243.876658165139	338.264525945902	-0.500532808887815	0.807268569556672	-0.47200020652189	0.192731430443328
ENSG00000116574	1689.35889028528	2453.23670641433	-1.20536815965894	0.973951694414589	-0.538210593199406	0.0260483055854112
