ME0	ME1	ME2	ME3	ME4	ME5	ME6	ME7	ME8	ME9	ME10	ME11	ME12	ME13	ME14	ME15	ME16	ME17	ME18	ME19	ME20	ME21	ME22	ME23	ME24	ME25	ME26	ME27	ME28	ME29	ME30	ME31	ME32	ME33	ME34	ME35	ME36	ME37	ME38	ME39	ME40	ME41	ME42	ME43	ME44	ME45	ME46	ME47	ME48	ME49	ME50	ME51	ME52	ME53	ME54	ME55	ME56	ME57	ME58	ME59	ME60	ME61	ME62	ME63	ME64	ME65	ME66	ME67	ME68	ME69	ME70	ME71	ME72	ME73	ME74	ME75	ME76	ME77	ME78	ME79	ME80	ME81	ME82	ME83	ME84	ME85	ME86	ME87	ME88	ME89	ME90	ME91	ME92	ME93	ME94	ME95	ME96	ME97	ME98	ME99	ME100	ME101	ME102	ME103	ME104
ctl_44	-0.0897379466908403	-0.0283943383787614	0.136119760141585	-0.0757509905151535	-0.04479222408886	-0.0358973421837942	-0.0337493575373145	-0.0746753776594166	0.0439163224629615	-0.0129032139744069	-0.029308227161987	-0.0562248489460713	-0.0241251044810437	0.124607061199427	0.151736316884069	-0.0714078580072481	-0.0563178564103422	-0.0451766733573062	-0.0375809921082241	-0.0275309910696474	0.0057116762343144	-0.0333702930647567	-0.0733715912704261	-0.0659710755339764	0.0526802878980458	-0.022872099779492	-0.0443861245641449	-0.044525458257981	0.0262877715633162	-0.0944506610906901	-0.0410690359246352	0.0388683733475965	0.00937536840681462	0.0623745132896194	-0.0760297416032013	-0.0414529552862244	-0.0413533465190861	-0.0248176837189323	0.087736391855477	-0.0170632371188359	-0.0113970107956089	-0.0263537801032045	0.0910758733711415	-0.0362053975435561	-0.0404225368896518	0.000466436381706034	-0.0214260012759232	0.00717228285477436	-0.0421412434390212	-0.0353909520306407	-0.0175332940644361	0.000360340486878497	0.0680209896836864	-0.0673528690528021	-0.0203582500588309	-0.0409012604240692	-0.0667666833482046	0.00166778993678335	-0.0363507595759193	0.0211428418072646	-0.0338897811192257	-0.0470086770183871	-0.0371742318194381	-0.0630980169674697	-0.0255770463667167	-0.053737362749951	-0.0545456471258179	0.00124047595425007	-0.0306283312385998	-0.00261193059622551	0.128877812384415	-0.00323721914208678	-0.0436715719584334	-0.019572796786262	-0.00494016427984389	0.102379872082331	-0.0544728281447168	-0.0455498495637595	0.0384908286225206	0.197476195573443	-0.0302162150750766	0.022495573540886	-0.0548232450668861	-0.0377634104512582	-0.0383588230292378	-0.0411067435331099	-0.0341658965969257	0.0370949018770684	0.00867930076900701	-0.011543254530261	-0.0230454044141921	-0.0575574661734529	-0.0886364819085156	0.0130610247670955	0.0510662297478397	0.0866842670061671	-0.0307980919621406	-0.0683399197562105	0.00297923431926524	0.0530594499024639	-0.0297051712393877	-0.0396663918456178	0.150116132984572	-0.030283773430818	-0.0399606093677538
ctl_45	-0.242033349992262	-0.0214065785940207	0.142922638880584	-0.041766490201438	-0.0716632893828512	-0.011821130037313	-0.0694543881736942	-0.134428973415655	0.176411537584385	-0.00167630283136138	-0.00718529261171365	-0.073201613978817	-0.0187401703473351	0.270467016619816	0.0381417206467798	0.010666048019679	-0.0868894258441161	-0.0511152055372574	0.0875004458171599	-0.220804616988286	0.0873079299483859	-0.0433098220355939	-0.174601246712122	-0.104690661854731	-0.00199081307076384	0.155796488225646	-0.160680811389855	0.0120527879020781	-0.177865535516492	-0.110617326501191	-0.163216468031839	0.144673585852481	0.00695737044577028	0.114254920617296	-0.136573115867118	-0.0462097413260893	-0.0365600759270374	-0.0817573794872545	-0.160516223695514	0.0732370029043196	-0.0880360469041177	-0.0419353384121869	-0.0558582750544366	-0.0501799330143416	-0.0537046746726473	0.0450749566709025	-0.0200636696003935	0.0712935939798511	-0.0459011587502537	-0.0309950515499011	0.150947394942749	0.0558204860695088	-0.0828128377081097	0.0505680856300964	-0.0401793776196459	-0.032196911519371	0.0838706168582115	0.190393295493948	-0.0281265993668771	0.20067232020678	-0.0831178936845402	-0.125692539879496	-0.0647838963426717	-0.219778594518895	-0.0468459521682921	-0.0868043101455972	-0.0734885939652115	-0.0462760298824861	0.00659042287806469	0.19108444457823	0.222554615901633	-0.0835201066577366	-0.0565732972057936	0.12364867169313	0.251577737224445	0.295279387930634	0.0422608601590222	-0.0699969596372054	0.22511530844516	0.0440622904130999	-0.0359417004675735	-0.0407231018479816	0.13236229115897	-0.135257597443267	-0.0205919447125908	-0.0650619839529075	0.165331529326284	-0.072479660618439	0.191334003036005	0.0970239896567787	-0.010031310781645	-0.0887907101804666	-0.0257913914488209	-0.0137921125837232	0.0691813777162881	-0.125475877609738	-0.0714472580275657	-0.103141892706379	-0.0473649420659361	-0.0191920189986884	0.154605661002039	-0.0288160217196262	0.547241374475385	-0.0328717385474194	0.0277580933552672
ctl_46	-0.0817064595827732	-0.0306648724003409	0.106222743652652	-0.0800512294781926	-0.0459588235836199	-0.03273523595938	-0.0692758173202863	-0.0758290401595686	0.0944679875663574	-0.0432181350157407	-0.0239466615707727	-0.0237927693221427	-0.0324724871759612	0.0904201690120394	0.17611083475867	-0.0514955539073419	-0.0258686790008531	-0.0347217916099306	-0.049195256255869	-0.0416335169770744	-0.00610009622185209	-0.027998839355514	-0.067519257635756	-0.11575544597814	0.198204258793435	-0.0669945152944377	-0.01931893939677	-0.0476571099869102	0.0723080988073121	-0.0853978856632603	-0.0359070118158283	0.135965310531752	-0.0590790871248313	0.0971781694983242	-0.0960672818929436	-0.0372407634471209	-0.0358164642634491	-0.0441191288497592	0.102114599288531	-0.0743735288211546	0.0684583158812522	-0.0462588958687832	0.166995621638784	-0.0193415738115494	-0.067915500198286	-0.0577069683737724	-0.0188901159628545	0.0854190704759066	-0.042723739511283	-0.0426477727419916	-0.0704437897836085	-0.0366029055203344	-0.0600770628712281	-0.0860626132946746	-0.0191923679865799	-0.0273249082691359	-0.0802347343509241	-0.0687508709860659	-0.0331605499022881	0.0827885808653595	-0.029746245988303	-0.016769911126071	-0.0507474130253306	-0.0498338516538866	-0.0191932318520513	-0.0713921256209136	-0.0555977277214676	-0.0938291690238981	-0.0443395291334984	-0.00316237787160978	0.0507594069217757	0.0612555130145343	-0.0470117283433584	-0.0750487860471331	-0.00401021203270605	0.0625314207651813	0.0771894633742559	-0.0128104923777364	0.00720515243900862	0.143163204937633	-0.0466718832102094	0.0861921243779988	-0.0897263191950815	-0.0806715386952297	-0.0431229325573858	-0.0394153359977107	-0.0731689272921855	0.0828801291113092	-0.0201971621262861	0.0416947341023533	-0.00300267918351728	-0.0502000394345187	-0.0827892116264313	-0.0326621103372985	0.0207640931428372	-0.125758103904683	0.0930258348527455	-0.0743369652617591	-0.0157269514115078	0.0267324735736968	-0.0252726267942802	-0.0381603744366813	0.0547291030607264	-0.0327453896336091	-0.0520500958819933
ctl_47	-0.107424514117948	-0.0159637083637848	0.254106700332473	-0.0647244473640133	-0.0349975967261021	-0.0225182046893698	0.000792611559135682	-0.0912194931535995	0.00575631949822601	-0.0287103001077754	-0.0340624400910152	-0.0458662685290081	-0.0261050659898142	0.0827951029512234	0.136740978936339	-0.0751020696147717	-0.0478650072341983	-0.0429737777196166	0.0364152105594956	-0.0721211261331468	-0.0268468116802397	-0.0349993091761192	-0.0859004277247544	-0.0498215186254677	0.0931266242715706	0.106038630692912	-0.0775507346056645	-0.0592378491203602	-0.00462052420001378	-0.08801702338227	-0.0574859737869368	0.0359520687743999	-0.0824200973001864	0.0375659906244369	-0.0856047485134685	-0.0402714596307103	-0.0414666172213499	-0.0271230471561636	0.113394716764238	-0.0831811602571548	-0.0215065419318182	-0.0361025807299072	0.0948106396828273	-0.0285105303543654	-0.0704119409004243	-0.0889370319607601	-0.00657069872466922	0.0719188288383529	-0.0352178225927236	-0.0326933411490453	-0.0614976063553926	-0.0599645658813515	0.145261980871575	0.0065430672651243	-0.0307274671214093	-0.0337896824740431	0.0150838816938435	0.094504906020949	-0.0414548378176961	-0.0239122440918296	-0.0382336637395662	-0.0627432923894121	-0.0366165324408996	-0.0679726500998388	-0.0302589312404633	-0.0298689918419167	-0.0669095339481026	0.0840365901541121	-0.000884192268884689	0.0769851667910184	0.275245347081434	-0.0264514620184511	-0.0190598981862189	-0.0772629496656743	0.0379065999161683	0.131204590809358	-0.0767382973404648	-0.0574293993430489	0.138148816564434	0.196208023217188	-0.0283014257300135	-0.0115560151515176	-0.057983021223286	-0.0226423337141162	-0.0411986175858232	-0.0522846725190001	-0.0109682114470867	-0.0255364174536757	-0.044272101685094	-0.0762080013526866	0.960142063016597	-0.0525839243192852	-0.0937242508339594	-0.118001668119833	0.0619828688217309	-0.123356677776204	-0.0249620788565942	-0.0493173791747435	-0.020063157299161	-0.035962355364119	0.0614283131141357	-0.034427098970693	0.107737123872222	-0.031173737365147	-0.0377917132712699
ctl_48	-0.0816491358588532	-0.0392483905784919	0.0596556535552767	-0.0736108697501921	-0.0505205990838122	-0.0357112933171915	-0.0593008465631646	-0.058747358451151	0.146189648759812	-0.00219344125540485	-0.0126972326351305	0.0056869079752332	-0.0177714790071438	0.10304049921258	0.103732522511543	-0.0355138726360186	-0.00859461912614183	-0.0332707284667076	-0.061002060488126	-0.0483793281429397	0.00145645963638833	-0.0349359616535111	-0.0782003830688362	-0.109634570496746	0.041941675796104	-0.129670784537661	-0.0119443323951799	-0.0235891370828448	0.0686092016111043	-0.0825318049582592	-0.0471095707513922	0.261278051172184	-0.0505791060935658	0.0461240581900985	-0.0948359988898589	-0.0385633905842322	-0.0276282642299501	-0.0485399474763838	0.00677709643591773	-0.0651144603215175	-0.0306206790407141	-0.025611981126846	0.113279136758514	-0.026277304465374	-0.00986096013411552	-0.0244370364427887	-0.00601358485704273	-0.0404421536561526	-0.0420748341411236	-0.0336901444770932	-0.0797528821792167	-0.046952345420655	-0.0726494955589066	-0.111157571190393	-0.0149933699212799	-0.0193719993527614	-0.112098895042621	-0.0918747960650973	-0.0248936124248674	0.0877577896648007	-0.0239428475070908	-0.0197786019335405	-0.0532940730626178	-0.0334973807162831	-0.00852670103695702	-0.0758113352277311	-0.0525350745811379	-0.0825513407355298	-0.0631786765930652	-0.0607902191484683	-0.00604917536734587	0.0516059626383553	-0.0527372342458799	-0.0766959262326441	-0.00751168997076086	0.0492963181679897	0.193361714423593	-0.0281447494258581	-0.0521632651304803	0.236587806177901	-0.0244345432635858	0.0328662512359578	-0.0670383089291551	-0.0880104027233272	-0.0185152843363608	-0.0355942748147804	-0.0883664729084566	0.0734551315508334	-0.0345295475314053	0.0256423291980048	0.1174179809497	-0.0587023679543296	-0.0772821008901783	-0.0368946732402638	0.102573665875557	-0.125498372362675	0.0160323625510727	-0.100030669379001	-0.0137971353819714	0.00472353547794258	-0.081122488683571	-0.00975350952595519	0.119306565357993	-0.0247717990212614	-0.0325219924235812
ctl_49	-0.0828658160857776	-0.0278461175078143	0.0603456702447164	-0.0741995584882058	-0.0572828170508241	-0.0271858976217745	-0.0823975441809329	-0.0709723729546705	0.00810607263031368	-0.0321974916309224	-0.0215795022818584	-0.0609028162874293	-0.0376137652860799	0.0624771534648357	0.11482791989349	-0.0371322716498304	-0.0629744291993022	-0.0293758576351867	-0.0696855417508006	0.0192300780155099	-0.0245999657314769	-0.0327528951308761	-0.0745973953117753	-0.113892271520995	0.190151110744322	-0.0751990120697117	0.0414364752589795	-0.0525281976428781	0.166034121273924	-0.0718480145101677	-0.041527315097356	0.055642236577185	-0.00493209752871115	0.129196544386413	-0.0929681224473039	-0.0270747767884781	-0.0316395185422705	-0.0399184614671444	0.0851872569089904	0.133494618711973	0.148364945232274	-0.0404204043912267	0.202884759277425	-0.00979313262642415	-0.0477327665861758	-0.0253543758786654	-0.0269927612118756	0.083776535572713	-0.0379766700738872	-0.0449355097012563	0.125578097550752	0.083800210090578	-0.0906345799577258	-0.0924031375795542	-0.00326107231960118	-0.0304574313484985	-0.0854718616359971	-0.0558745097516007	-0.0422377629497244	-0.010194362593934	0.00429712144774728	0.0225458252848124	-0.0516852501669421	-0.0234515806111022	-0.00147700426403198	-0.082831955855463	-0.0523368979347265	-0.0938033994991839	-0.0398157719124383	0.0114057598297466	-0.00957719278732399	0.104025699447814	-0.056719156833776	0.0412457289482983	0.00735249736382006	0.0295527548220637	0.0179914636891344	0.00631114254836777	-0.00474517549340444	0.133039102705598	-0.0411268726673805	0.0734328748495954	0.0291090646135572	-0.0961404043476199	-0.0281594487786961	-0.0196469466958412	0.0393218711668229	0.188783388002311	0.214866287161312	0.229597642666859	-0.020122962618033	-0.0411695440361419	-0.0594562542123166	0.143301219566931	-0.0372514427707813	0.0823508989826608	-0.0505714375479215	-0.0954299421018751	0.104319778775539	0.190555511689633	-0.0341095187350808	-0.0382547027448549	-0.0232088811664935	-0.033351636955482	-0.0382358688468946
ctl_50	-0.0502934589515062	-0.0217102616415129	0.151905546100422	-0.0799158184119555	-0.0410105486504219	-0.0337798112888956	-0.0563714315144164	-0.06601233803162	-0.0752754933256841	-0.0466047954776898	-0.0330417118773159	-0.0556964269649285	-0.0346160175869702	0.0660672650349194	0.181252677919788	-0.0768796320944211	-0.0517488851824913	-0.0382181543606564	-0.0866295377022691	-0.0031300879912203	-0.0291355761142216	-0.0270044994436268	-0.0295731222887792	-0.0814196267395999	0.161966530647326	-0.0804801038918182	-0.0150682899193717	-0.0429239187189379	0.07890646215386	-0.0722647488912776	-0.00768290769147851	-0.0202177338291624	0.0366546185623555	0.0796970045078732	-0.0564632051865979	-0.0395244485847326	-0.0392115825917102	-0.0264291482835791	0.189683265217189	0.0268387887449489	0.0747048636932664	-0.0358205500766943	0.159700063385683	-0.0148918722921257	-0.029023822162666	-0.00800393909810252	-0.00687524921347491	0.0911206046336055	-0.0365035599524063	-0.0421501004278543	-0.0148924991250034	-0.0106508762594795	0.00954236229661396	-0.100900294539555	0.00454681344480885	-0.0417718951770995	-0.0980303703825529	-0.0870944298820421	-0.036655559389905	-0.0750754313440725	-0.00854195612003194	-0.00933488426218648	-0.0395657720506321	-0.00734494687105873	1.0728125578177e-05	-0.0511794223015421	-0.0529754532997465	-0.069386699584641	-0.0298983356492253	0.00389605272404216	0.0444086892440211	0.0473845212057253	-0.0406892145406781	-0.0237038680585471	-0.054218670086197	0.0288159804471837	-0.0739861254393814	-0.023313601520773	-0.020931543711269	0.116378873213791	-0.0397206032988949	0.0264999666332592	-0.0730465632328591	-0.0491157067717604	-0.0391276936032189	-0.0389803724378308	-0.0773524521667042	0.0720013826336795	0.0467525625609542	0.0787772238425612	-0.0429188662635911	-0.0435228162184992	-0.0861247399527608	0.0220062232393881	-0.0585618715725981	-0.125261455636438	-0.0412240214924156	-0.0712282648007185	0.0462396609593903	0.0468458984539994	-0.0363805459181456	-0.0326181213247735	-0.0289513826149975	-0.0312076807852146	-0.049126482756521
tum_5	0.131779814379645	-0.012114109528092	-0.124454454276414	0.00773615246086529	-0.00200872751725468	-0.0175594130400775	-0.0308119748472102	0.138112424331443	-0.0874286006005718	-0.0381882434017386	-0.0236449278588941	-0.0180144945326316	-0.00126071404708456	-0.112190713721291	-0.0330584127577056	0.00619944123627794	-0.0239168354102606	0.0290646039581844	-0.0418404567666138	0.255945629331112	-0.0447617282252917	-0.0113031057905353	0.124959581683201	0.0151266912495164	-0.0688872485703633	-0.137471482201033	0.161055974540954	-0.0320147657136081	0.236848498082824	0.0643488904051351	0.109358128822172	-0.101652725365696	-0.0722935472273955	-0.0346019873028482	0.135532562852236	0.0541859604203784	0.0438114543373715	0.0708656391770221	-0.0179162445248831	0.0258896589775289	0.164844505457805	-0.000302556050148967	0.0899834615693637	0.956742374577041	-0.0422029675976283	-0.013263352344669	0.00791513633287491	-0.086944745323583	-0.018808377910319	-0.0190481446949416	-0.0358162142370021	-0.0682841319062609	-0.0697393533263056	-0.0813990112212335	0.0602439229896645	-0.00108455943599424	-0.092888639403519	-0.154057136635406	-0.00702413708045886	-0.0523869633300503	0.102861110174185	0.19648940575111	0.00136603560606352	0.11054148652975	0.0449989974712251	0.0424732362487055	0.0789948261616019	-0.0876618030627987	-0.076205252134289	-0.0911649004910127	-0.13243271936082	0.159694662667054	-0.0236432287930042	0.053375008498318	-0.132646131901919	-0.129220752685854	0.0190248499400203	0.0526853329743557	-0.160452695211791	-0.0668480260913333	0.0005055030890709	-0.0348008883477552	0.0693351955498413	0.107779010256232	-0.0188911028155832	0.0379014911274723	-0.0684217794640418	0.0810540606274142	-0.0748383298360392	0.0398378351785807	-0.00684102879375322	0.040552693494213	0.000147579037088412	0.0861720417068838	-0.0986338285479707	0.0755583763249059	0.0634845985465423	0.0690894205713231	0.0350372806329568	0.0499180422155963	-0.086708828588669	-0.0352517263556648	-0.142219096755549	-0.0228851852907412	-0.0693498042475726
tum_8	0.160331255540862	-0.00977584041399961	-0.143462096331237	0.0628069954699512	0.0438853103323278	-0.00954282314478443	0.115530507474358	0.110311953884357	-0.0599033343092128	0.0925443157565886	0.0448262727968634	-0.053389117536365	-0.00358154032461602	-0.151164375255932	-0.192776736037538	0.0637353747557099	-0.021453884049933	0.00363172022917645	0.0800242860356072	-0.0395393040893302	-0.0285858197865024	-0.00745689951630221	0.0337038033556809	0.34936464303325	-0.148207902666971	0.259123802066528	-0.122238732853412	-0.0476336957079669	-0.227523726042592	0.12771918654418	0.00996464428478356	-0.121249219726525	-0.0245796607208569	-0.153508776572016	0.103753750067566	0.0271816462653815	-0.00966421692308139	0.0383282682311846	-0.182587702967131	-0.0212644116291403	-0.096597083425693	0.0141592115291639	-0.273168602951089	-0.0353994343096139	-0.014502951527491	-0.00182031347616257	0.0905368763402601	-0.069985719507623	0.0177292295428652	0.955030526854074	0.0686013569399626	0.0626448984499518	0.0841953656198293	0.259600064275512	-0.0227601982087166	0.0448215968124077	0.223796896954151	0.287146344871752	0.0207415194643708	-0.0304150505481849	-0.00133112586388137	-0.0474254689403459	0.0768414145606096	-0.0470868296897485	0.0473969071657808	0.0537019937236953	0.05221593185641	0.182295255020411	-0.0100543962976116	-0.0316729653959407	-0.0750300095453346	-0.236721757434524	0.0205839623032606	0.106393016953432	-0.0486275557778521	-0.102064569150663	-0.128245385020719	-0.00453655453545009	0.0602760966358853	-0.181133321207587	0.0258684200279962	-0.0503243199274109	0.145404012678257	0.549433299584528	0.060512888959042	0.0178647497960518	0.0902470052168224	-0.260104565387167	-0.0615572416860117	-0.211828067916681	0.037942084510779	0.0525890828454341	0.0967099940694017	-0.0663421225300049	0.0302300236898253	0.131701852811287	-0.069549801757057	0.151025371586495	0.00626669333139501	-0.190888834843234	-0.0209387345351135	0.0421088431301789	-0.110636148345244	0.0215985078182389	0.0443529324253427
tum_9	-0.00898657557991008	0.00175121386135135	-0.0914191134004051	0.132669019093663	-0.0284173311647287	0.0243554233438798	0.0127304592659215	-0.0647805053170214	0.0822671833010339	0.932920439611445	0.103298061627327	-0.0653861262174091	0.0194139589050712	0.0256765047161579	-0.129787609400591	0.18359619307964	-0.0627308090636015	-0.0157485171427094	0.0635557423025213	-0.101789375496535	0.0222864797284881	-0.00298103940959981	-0.0712591528042403	0.0518402292140183	-0.17213065714066	0.175954309626284	-0.0675645717223092	-0.0160425768780208	-0.157237154595663	-0.000278449224887186	-0.112777008835931	-0.0447906848881739	0.169518815114412	0.0137637921942502	-0.0335930423887719	-0.0519682092706902	-0.0213562460346807	-0.0340684987357754	-0.228551959627967	0.0839379458418582	-0.225610181865881	-0.022354355065357	-0.172499688386859	-0.052332575637918	0.0160878710099875	0.0813426434028079	0.015452564730906	-0.114833504492989	-0.0307570190092663	0.0363047683084017	0.301263077921382	0.698033569219397	-0.0707313227660003	0.249274574218936	-0.0490876785013761	0.010569220221765	0.185512464840484	0.469229683047448	-0.0472185045787689	0.0068491412839365	-0.0544254425001022	-0.0670308469366736	-0.0673572259055288	-0.0395812141508597	-0.060085344438239	0.00465059751879701	-0.0574784019351711	0.258539088825897	0.0464242509878164	0.0745503876734885	0.0550122675672627	-0.127765119138755	-0.0107151152952032	0.129778187304612	0.255626917528055	0.0740842766077072	0.0178098557478529	-0.106587641364268	0.129915610444821	-0.133660390881616	-0.0356562426897219	0.16976042419174	0.0585876825509176	-0.0686785425076762	-0.00736549190592629	-0.0389398463833039	0.590014707459795	0.0226616625159821	0.0921107614672566	-0.0240977631246395	0.0293041936761182	-0.0705443677570142	0.0736264368198328	0.090099996552663	0.0684609789563922	0.0334866547489715	-0.08850703911795	-0.04241766975471	-0.0174353755760642	0.0471776518072507	0.130527204637137	0.119999288075172	0.0160119604410799	0.046954511325728	0.159247193150904
tum_12	-0.0403862608938145	-0.0203893796690316	-0.0749510718191175	-0.00234123193508572	-0.0301344917039434	-0.020817686922376	0.00981447690584071	-0.0422843722942885	0.0317907810096615	0.0388077405640026	-0.00639389789527719	-0.0530035390205479	-0.00370384254805575	-0.0147564450111499	-0.118221123638481	0.00758373258195459	-0.0465898391764659	-0.0174377059811163	0.137134374637524	-0.205649338792964	0.0114681938518371	-0.0195873215521111	-0.0951235844763098	0.0741350308603314	-0.135345634392238	0.175685371358369	-0.190266805357046	0.0442737981924753	-0.276776125472052	-0.0135381984999148	-0.0984147913199711	-0.033601134472277	0.0911509440338996	-0.0686900557166544	-0.0152578025518471	0.0187294021381268	-0.0266560960794046	-0.0161682192456182	-0.20566479002441	0.130526423788973	-0.110340279764864	0.00202664491171194	-0.252083244293807	-0.0365516823257194	0.0587369750046196	0.139444846084427	-0.00651527963978523	-0.0590412601475029	-0.0251895305984428	0.0671010667313145	0.19927566372296	0.0812689216198652	-0.00166144340416028	0.121164788371941	-0.0326959546213503	0.0229960992004335	0.121401980584471	0.204434344461318	-0.0135608630480463	0.0288211597647555	-0.0398227496686815	-0.135954600347936	-0.0412862751576988	-0.163545630702413	-0.0174314606139641	-0.00299546870452381	-0.0325598089798329	0.0406902185897041	-0.00182982724312699	0.127582789428436	0.00745908148457814	-0.225889253035987	-0.0185436374124809	0.20793070013704	0.155031471777757	0.0525459834273158	-0.083076773535735	-0.0287369718329562	0.0963510219103313	-0.179090892066402	-0.0245970403015526	0.000213093890343729	0.357317299962844	0.0334096926966485	-0.0356821655416838	-0.0286620790173454	0.139891518146585	-0.244725368073879	0.0195994615410977	-0.109621283854172	-0.016597107393801	-0.0170264221287362	0.033231404849985	-0.010857350315431	0.00108916217835945	0.0218001738183554	-0.0469921816852509	0.0043894080729267	-0.0360332939984313	-0.202393603734199	0.0926582299751235	0.0139183298240621	0.00701556401767047	-0.0294170003519705	0.0177430823996669
tum_14	0.0812865018243578	0.0117771471548178	-0.0550675152287349	-0.0327040831473186	-0.00909913301891994	-0.0295372658715492	-0.025478744360784	0.0116171549652757	-0.0781985110109508	-0.0149246335307608	-0.00226800836256867	-0.0213942310630288	-0.0123076505057981	-0.0402593994098429	-9.36458933257407e-05	-0.0175600344901035	-0.0108845782302789	-0.0272523782035638	-0.0231554647281879	0.0662772987111766	-0.0371992709707026	-0.00639371337233947	0.0777042752317722	-0.0155032855231792	-0.0611007868727155	-0.100174221553155	-0.000981600565130306	0.10320123377595	0.00231924014981237	0.00659585146647328	0.0529458247006235	-0.078179931699061	0.0872684205668345	-0.0668386853780525	0.007771615850991	-0.0166209261961997	0.0110528403951972	-0.0305785084114901	0.0385427657070823	-0.059961008795783	-0.0712146570930532	-0.0210250069800007	-0.0215694302614879	0.0009065097469672	0.157159194405327	0.036968274090298	-0.00509885399581864	-0.0765655146514443	0.298566444466433	-0.00495159268643617	-0.114203272927711	-0.0490119321955818	-0.017858859598007	-0.0656997028634425	-0.0364381625673643	-0.0176519124578365	-0.0778954838977402	-0.102920875217035	0.768403155944881	-0.0573668183882804	-0.00482512741371432	0.0179420030072389	0.284557239115671	0.0563359870807387	-0.0197052997972843	-0.00952587548123624	-0.0119803731713998	-0.061354945472408	-0.00948314297592001	-0.0938790873452491	-0.0673582968744485	-0.0395299848830014	0.00265299968609127	-0.105382136941899	-0.109356387400547	-0.0796901646761356	-0.0476961084610498	-0.020019509848171	-0.124276818291777	-0.0588883121926392	0.0701887758335223	-0.0600927809444653	-0.0664466588565716	0.0528758175826189	0.395758629476833	-0.0068438976591885	-0.117163801932512	0.00221159160966137	-0.114730561394559	-0.0106514412051368	-0.0299491118296056	-0.0600357550002903	-0.0206957507445046	-0.0184208812513778	-0.0416751529345686	-0.122669095956863	0.0232676822851321	0.0190671671208918	-0.0277075662428175	0.087789640400346	-0.0405281739446766	0.00720386792570844	-0.0380710420573913	-0.0202294901785659	-0.0420908999990207
tum_15	0.0710107918731939	0.00139680725617864	-0.136535152976418	0.18949706603889	0.00430081157805491	0.0655908924328019	-0.0233812336314567	0.0134761704646467	-0.0375352824842559	0.0911433640099177	0.0187844972603125	-0.0430419334371488	0.000297322331535206	-0.0706913443296155	-0.0953044967718271	0.104417492366932	-0.0464108393620324	-0.0237493784307119	-0.0707852774744615	0.183150619267031	-0.0279345241755555	0.0316883652564605	0.00347293339346162	-0.0337019179030969	-0.114588723296556	-0.0808441781995936	0.230618231157178	0.26371743934545	0.141576228975381	0.075211348139182	-0.0226759035508841	-0.0392949332471713	-0.0335512415858761	-0.0439995119091499	0.0835612096439279	0.000691086220731371	0.928904623444322	-0.0116711616040657	-0.0944595126970021	-0.0835412747679856	-0.115510418665371	0.17997061127323	0.0423887763907659	0.0450166453670686	0.0569814875428262	-0.0135336796202867	0.00370031419683794	-0.134952279947055	0.0203048203461811	-0.0143627029922089	-0.0838341434893818	-0.0567481860581507	-0.144191600423929	-0.0276448289069964	-0.0202337898651325	-0.0194225252115979	-0.0357916810305312	-0.0579305209880183	0.0374190361157406	-0.0294884712915398	-0.00457791860614035	0.0389555314064861	0.00561634030893498	0.230183483562134	-0.0274160591263829	0.0428827506271069	-0.0195371341926342	0.0548578356266345	-0.0103257355604563	-0.145892755032999	-0.125972116364636	0.142255279820829	0.0200005575762084	-0.06534274875988	-0.00344156849423222	-0.107177717200569	0.100243501376669	-0.0582996544035031	-0.117535794889426	-0.0252325772547395	-0.00946040039666728	-0.0300885914979157	-0.0812179737331891	-0.0704695850531099	-0.00979458266225239	0.0223673006184951	-0.091186684222724	0.287061946948339	-0.118538564296623	0.0435133370029444	-0.0150184155764753	-0.0549726177018535	0.037407375718962	0.0339292322026381	-0.0881100355064543	0.14720022034302	-0.0620912503410367	0.0510602944026297	-0.0657870784784429	0.1309995153425	-0.0312048174010032	0.116793718276463	-0.0713147853130881	0.0135552860963532	0.0333630686688193
